,0,1,2,3
0,-0.38194855141553374,-0.5715848502721674,0.47814366485916737,-0.14790585591566785
1,-0.3644881764876828,-0.4221410382947537,0.34155740054305744,-0.11594651854420261
2,-0.3629369047346072,-0.453213645106393,0.3725402561317752,-0.12996433269448066
3,-0.37478560429508556,-0.5382001357964293,0.4516643395768892,-0.15923621420023357
4,-0.3948825347993503,-0.6978828305952597,0.6183827534923714,-0.17358712056146006
5,-0.4128928148436816,-0.7147661490303688,0.6387498993938137,-0.22051104362748672
6,-0.38402328536357744,-0.502831212304914,0.43541730223450853,-0.15674840068615403
7,-0.33691952027612043,-0.3147972906620981,0.24911567918294622,-0.0702375421283788
8,-0.35687925990855607,-0.4604199170479327,0.3885742628616649,-0.12799970744785888
9,-0.367731832763908,-0.4766582334311435,0.3919286681789425,-0.14146030232953083
10,-0.4078983576290746,-0.6835867953738511,0.6001467604091097,-0.2137701137546078
11,-0.36130424207884637,-0.46004060026347326,0.3794602681867809,-0.13228534771850725
12,-0.4061358062182561,-0.6318806554575416,0.5665439191157573,-0.21374382614051618
13,-0.3496951878014947,-0.419907287636771,0.3480911408801308,-0.11527184205334215
14,-0.36088323553307894,-0.4731833050008004,0.38525668331754864,-0.12604582329651048
15,-0.37787275695893624,-0.4336905377727426,0.17085537859689956,-0.19586329001916677
16,-0.3668365152344722,-0.4834188981876626,0.4038990525464897,-0.1414361159060759
17,-0.3741940182842893,-0.47636995955805833,0.40467400665319564,-0.1430643763570099
18,-0.4145058502703912,-0.7229684001896478,0.6458308356516864,-0.22938761424830445
19,-0.36772018614810165,-0.44759920867468717,0.3341010691687632,-0.12612479217807465
20,-0.3905740387361455,-0.6242335521797623,0.5419096039957487,-0.180791943972221
21,-0.3954223002457173,-0.6331022555923762,0.5467097094334495,-0.18192230614701863
22,-0.3811926419069518,-0.6288581397514015,0.5441546093673398,-0.14616138808408943
23,-0.37887213333944614,-0.5625609986824834,0.4810382554681614,-0.16009559800200254
24,-0.39192476103138213,-0.6021985734543241,0.5229295614468936,-0.18158324079314286
25,-0.37854263494357493,-0.5215286814657685,0.43752536999256525,-0.1630195587859022
26,-0.414123900350828,-0.692723480752178,0.6111220664336701,-0.24277384957527592
27,-0.34942570771465586,-0.40388188684348375,0.3149002140209743,-0.11067681394016568
28,-0.3493639597156841,-0.35892798373019263,0.2792557540238919,-0.08643212825996194
29,-0.4013058709579925,-0.6816094300320477,0.6053345701796183,-0.20379284841262071
30,-0.4264186377804678,-0.713529949017059,0.634993801095714,-0.24757110466853674
31,-0.36226992567490846,-0.42778981172154806,0.34535768095477465,-0.12024534252109222
32,-0.3877019854759376,-0.5438540837779017,0.46946682152549457,-0.17532472212869307
33,-0.3813079265069437,-0.5624407088206634,0.4723971564337786,-0.16537015871358035
