,0,1
1003,12,192
1004,12,193
1005,12,196
1006,12,214
1007,12,276
1008,12,284
1009,12,303
1010,12,326
1011,12,445
1012,12,450
1013,12,471
1014,12,480
1015,12,486
1016,12,489
1017,12,509
1018,12,514
1019,12,530
1020,12,534
1021,12,546
1022,12,569
1023,12,586
1024,12,587
1025,12,593
1026,12,594
1027,12,597
1028,12,598
1029,12,599
1030,12,600
1031,12,601
1032,12,618
1033,12,624
1034,12,627
1035,12,639
1036,12,649
1037,12,650
1038,12,670
1039,12,672
1040,12,704
1041,12,705
1042,12,710
1043,12,711
1044,12,712
1045,12,771
1046,12,866
1047,12,883
1048,12,925
1049,12,926
1050,12,928
1051,12,957
1052,12,1152
1053,12,1198
1054,12,1211
1055,12,1219
1056,12,1236
1057,12,1238
1058,12,1240
1059,12,1241
1060,12,1272
1061,12,1277
1062,12,1279
1063,12,1298
1064,12,1411
1065,12,1460
1066,12,1515
1067,12,1539
1068,12,1543
1069,12,1550
1070,12,1551
1071,12,1561
1072,12,1562
1073,12,1565
1074,12,1567
1075,12,1568
1076,12,1602
1077,12,1657
1078,12,1662
1079,12,1710
1080,12,1764
1081,12,1797
1082,12,1845
1083,12,1864
1084,12,1942
1085,12,1944
1086,12,1947
1087,12,1995
1088,12,1996
1089,12,1999
1090,12,2028
1091,12,2040
1092,12,2052
1093,12,2106
1094,12,2127
1095,12,2128
1096,12,2129
1097,12,2158
1098,12,2159
1099,12,2161
1100,12,2193
1101,12,2194
1102,12,2199
1103,12,2213
1104,12,2227
1105,12,2228
1106,12,2229
1107,12,2230
1108,12,2232
1109,12,2233
1110,12,2234
1111,12,2235
1112,12,2236
1113,12,2250
1114,12,2251
1115,12,2256
1116,12,2264
1117,12,2284
1118,12,2302
1119,12,2337
1120,12,2339
1121,12,2354
1122,12,2358
1123,12,2384
1124,12,2385
1125,12,2388
1126,12,2416
1127,12,2423
1128,12,2425
1129,12,2430
1130,12,2431
1131,12,2433
1132,12,2439
1133,12,2440
1134,12,2451
1135,12,2459
1136,12,2493
1137,12,2494
1138,12,2496
1139,12,2497
1140,12,2498
1141,12,2502
1142,12,2503
1143,12,2504
1144,12,2514
1145,12,2535
1146,12,2562
1147,12,2564
1148,12,2571
1149,12,2587
1150,12,2593
1151,12,2594
1152,12,2598
1153,12,2608
1154,12,2621
1155,12,2623
1156,12,2645
1157,12,2649
1158,12,2650
1159,12,2651
1160,12,2654
1161,12,2690
1162,13,16
1163,13,34
1164,13,36
1165,13,102
1166,13,103
1167,13,131
1168,13,138
1169,13,192
1170,13,193
1171,13,196
1172,13,214
1173,13,276
1174,13,284
1175,13,303
1176,13,326
1177,13,445
1178,13,450
1179,13,471
1180,13,480
1181,13,486
1182,13,489
1183,13,509
1184,13,514
1185,13,530
1186,13,534
1187,13,546
1188,13,569
1189,13,586
1190,13,587
1191,13,593
1192,13,594
1193,13,597
1194,13,598
1195,13,599
1196,13,600
1197,13,601
1198,13,618
1199,13,624
1200,13,627
1201,13,639
1202,13,649
1203,13,650
1204,13,670
1205,13,672
1206,13,704
1207,13,705
1208,13,710
1209,13,711
1210,13,712
1211,13,771
1212,13,866
1213,13,883
1214,13,925
1215,13,926
1216,13,928
1217,13,957
1218,13,1152
1219,13,1198
1220,13,1211
1221,13,1219
1222,13,1236
1223,13,1238
1224,13,1240
1225,13,1241
1226,13,1272
1227,13,1277
1228,13,1279
1229,13,1298
1230,13,1411
1231,13,1460
1232,13,1515
1233,13,1539
1234,13,1543
1235,13,1550
1236,13,1551
1237,13,1561
1238,13,1562
1239,13,1565
1240,13,1567
1241,13,1568
1242,13,1602
1243,13,1657
1244,13,1662
1245,13,1710
1246,13,1764
1247,13,1797
1248,13,1845
1249,13,1864
1250,13,1942
1251,13,1944
1252,13,1947
1253,13,1995
1254,13,1996
1255,13,1999
1256,13,2028
1257,13,2040
1258,13,2052
1259,13,2106
1260,13,2127
1261,13,2128
1262,13,2129
1263,13,2158
1264,13,2159
1265,13,2161
1266,13,2193
1267,13,2194
1268,13,2199
1269,13,2213
1270,13,2227
1271,13,2228
1272,13,2229
1273,13,2230
1274,13,2232
1275,13,2233
1276,13,2234
1277,13,2235
1278,13,2236
1279,13,2250
1280,13,2251
1281,13,2256
1282,13,2264
1283,13,2284
1284,13,2302
1285,13,2337
1286,13,2339
1287,13,2354
1288,13,2358
1289,13,2384
1290,13,2385
1291,13,2388
1292,13,2416
1293,13,2423
1294,13,2425
1295,13,2430
1296,13,2431
1297,13,2433
1298,13,2439
1299,13,2440
1300,13,2451
1301,13,2459
1302,13,2493
1303,13,2494
1304,13,2496
1305,13,2497
1306,13,2498
1307,13,2502
1308,13,2503
1309,13,2504
1310,13,2514
1311,13,2535
1312,13,2562
1313,13,2564
1314,13,2571
1315,13,2587
1316,13,2593
1317,13,2594
1318,13,2598
1319,13,2608
1320,13,2621
1321,13,2623
1322,13,2645
1323,13,2649
1324,13,2650
1325,13,2651
1326,13,2654
1327,13,2690
1328,15,16
1329,15,34
1330,15,36
1331,15,102
1332,15,103
1333,15,131
1334,15,138
1335,15,192
1336,15,193
1337,15,196
1338,15,214
1339,15,276
1340,15,284
1341,15,303
1342,15,326
1343,15,445
1344,15,450
1345,15,471
1346,15,480
1347,15,486
1348,15,489
1349,15,509
1350,15,514
1351,15,530
1352,15,534
1353,15,546
1354,15,569
1355,15,586
1356,15,587
1357,15,593
1358,15,594
1359,15,597
1360,15,598
1361,15,599
1362,15,600
1363,15,601
1364,15,618
1365,15,624
1366,15,627
1367,15,639
1368,15,649
1369,15,650
1370,15,670
1371,15,672
1372,15,704
1373,15,705
1374,15,710
1375,15,711
1376,15,712
1377,15,771
1378,15,866
1379,15,883
1380,15,925
1381,15,926
1382,15,928
1383,15,957
1384,15,1152
1385,15,1198
1386,15,1211
1387,15,1219
1388,15,1236
1389,15,1238
1390,15,1240
1391,15,1241
1392,15,1272
1393,15,1277
1394,15,1279
1395,15,1298
1396,15,1411
1397,15,1460
1398,15,1515
1399,15,1539
1400,15,1543
1401,15,1550
1402,15,1551
1403,15,1561
1404,15,1562
1405,15,1565
1406,15,1567
1407,15,1568
1408,15,1602
1409,15,1657
1410,15,1662
1411,15,1710
1412,15,1764
1413,15,1797
1414,15,1845
1415,15,1864
1416,15,1942
1417,15,1944
1418,15,1947
1419,15,1995
1420,15,1996
1421,15,1999
1422,15,2028
1423,15,2040
1424,15,2052
1425,15,2106
1426,15,2127
1427,15,2128
1428,15,2129
1429,15,2158
1430,15,2159
1431,15,2161
1432,15,2193
1433,15,2194
1434,15,2199
1435,15,2213
1436,15,2227
1437,15,2228
1438,15,2229
1439,15,2230
1440,15,2232
1441,15,2233
1442,15,2234
1443,15,2235
1444,15,2236
1445,15,2250
1446,15,2251
1447,15,2256
1448,15,2264
1449,15,2284
1450,15,2302
1451,15,2337
1452,15,2339
1453,15,2354
1454,15,2358
1455,15,2384
1456,15,2385
1457,15,2388
1458,15,2416
1459,15,2423
1460,15,2425
1461,15,2430
1462,15,2431
1463,15,2433
1464,15,2439
1465,15,2440
1466,15,2451
1467,15,2459
1468,15,2493
1469,15,2494
1470,15,2496
1471,15,2497
1472,15,2498
1473,15,2502
1474,15,2503
1475,15,2504
1476,15,2514
1477,15,2535
1478,15,2562
1479,15,2564
1480,15,2571
1481,15,2587
1482,15,2593
1483,15,2594
1484,15,2598
1485,15,2608
1486,15,2621
1487,15,2623
1488,15,2645
1489,15,2649
1490,15,2650
1491,15,2651
1492,15,2654
1493,15,2690
1494,19,16
1495,19,34
1496,19,36
1497,19,102
1498,19,103
1499,19,131
1500,19,138
1501,19,192
1502,19,193
1503,19,196
1504,19,214
1505,19,276
1506,19,284
1507,19,303
1508,19,326
1509,19,445
1510,19,450
1511,19,471
1512,19,480
1513,19,486
1514,19,489
1515,19,509
1516,19,514
1517,19,530
1518,19,534
1519,19,546
1520,19,569
1521,19,586
1522,19,587
1523,19,593
1524,19,594
1525,19,597
1526,19,598
1527,19,599
1528,19,600
1529,19,601
1530,19,618
1531,19,624
1532,19,627
1533,19,639
1534,19,649
1535,19,650
1536,19,670
1537,19,672
1538,19,704
1539,19,705
1540,19,710
1541,19,711
1542,19,712
1543,19,771
1544,19,866
1545,19,883
1546,19,925
1547,19,926
1548,19,928
1549,19,957
1550,19,1152
1551,19,1198
1552,19,1211
1553,19,1219
1554,19,1236
1555,19,1238
1556,19,1240
1557,19,1241
1558,19,1272
1559,19,1277
1560,19,1279
1561,19,1298
1562,19,1411
1563,19,1460
1564,19,1515
1565,19,1539
1566,19,1543
1567,19,1550
1568,19,1551
1569,19,1561
1570,19,1562
1571,19,1565
1572,19,1567
1573,19,1568
1574,19,1602
1575,19,1657
1576,19,1662
1577,19,1710
1578,19,1764
1579,19,1797
1580,19,1845
1581,19,1864
1582,19,1942
1583,19,1944
1584,19,1947
1585,19,1995
1586,19,1996
1587,19,1999
1588,19,2028
1589,19,2040
1590,19,2052
1591,19,2106
1592,19,2127
1593,19,2128
1594,19,2129
1595,19,2158
1596,19,2159
1597,19,2161
1598,19,2193
1599,19,2194
1600,19,2199
1601,19,2213
1602,19,2227
1603,19,2228
1604,19,2229
1605,19,2230
1606,19,2232
1607,19,2233
1608,19,2234
1609,19,2235
1610,19,2236
1611,19,2250
1612,19,2251
1613,19,2256
1614,19,2264
1615,19,2284
1616,19,2302
1617,19,2337
1618,19,2339
1619,19,2354
1620,19,2358
1621,19,2384
1622,19,2385
1623,19,2388
1624,19,2416
1625,19,2423
1626,19,2425
1627,19,2430
1628,19,2431
1629,19,2433
1630,19,2439
1631,19,2440
1632,19,2451
1633,19,2459
1634,19,2493
1635,19,2494
1636,19,2496
1637,19,2497
1638,19,2498
1639,19,2502
1640,19,2503
1641,19,2504
1642,19,2514
1643,19,2535
1644,19,2562
1645,19,2564
1646,19,2571
1647,19,2587
1648,19,2593
1649,19,2594
1650,19,2598
1651,19,2608
1652,19,2621
1653,19,2623
1654,19,2645
1655,19,2649
1656,19,2650
1657,19,2651
1658,19,2654
1659,19,2690
1660,20,16
1661,20,34
1662,20,36
1663,20,102
1664,20,103
1665,20,131
1666,20,138
1667,20,192
1668,20,193
1669,20,196
1670,20,214
1671,20,276
1672,20,284
1673,20,303
1674,20,326
1675,20,445
1676,20,450
1677,20,471
1678,20,480
1679,20,486
1680,20,489
1681,20,509
1682,20,514
1683,20,530
1684,20,534
1685,20,546
1686,20,569
1687,20,586
1688,20,587
1689,20,593
1690,20,594
1691,20,597
1692,20,598
1693,20,599
1694,20,600
1695,20,601
1696,20,618
1697,20,624
1698,20,627
1699,20,639
1700,20,649
1701,20,650
1702,20,670
1703,20,672
1704,20,704
1705,20,705
1706,20,710
1707,20,711
1708,20,712
1709,20,771
1710,20,866
1711,20,883
1712,20,925
1713,20,926
1714,20,928
1715,20,957
1716,20,1152
1717,20,1198
1718,20,1211
1719,20,1219
1720,20,1236
1721,20,1238
1722,20,1240
1723,20,1241
1724,20,1272
1725,20,1277
1726,20,1279
1727,20,1298
1728,20,1411
1729,20,1460
1730,20,1515
1731,20,1539
1732,20,1543
1733,20,1550
1734,20,1551
1735,20,1561
1736,20,1562
1737,20,1565
1738,20,1567
1739,20,1568
1740,20,1602
1741,20,1657
1742,20,1662
1743,20,1710
1744,20,1764
1745,20,1797
1746,20,1845
1747,20,1864
1748,20,1942
1749,20,1944
1750,20,1947
1751,20,1995
1752,20,1996
1753,20,1999
1754,20,2028
1755,20,2040
1756,20,2052
1757,20,2106
1758,20,2127
1759,20,2128
1760,20,2129
1761,20,2158
1762,20,2159
1763,20,2161
1764,20,2193
1765,20,2194
1766,20,2199
1767,20,2213
1768,20,2227
1769,20,2228
1770,20,2229
1771,20,2230
1772,20,2232
1773,20,2233
1774,20,2234
1775,20,2235
1776,20,2236
1777,20,2250
1778,20,2251
1779,20,2256
1780,20,2264
1781,20,2284
1782,20,2302
1783,20,2337
1784,20,2339
1785,20,2354
1786,20,2358
1787,20,2384
1788,20,2385
1789,20,2388
1790,20,2416
1791,20,2423
1792,20,2425
1793,20,2430
1794,20,2431
1795,20,2433
1796,20,2439
1797,20,2440
1798,20,2451
1799,20,2459
1800,20,2493
1801,20,2494
1802,20,2496
1803,20,2497
1804,20,2498
1805,20,2502
1806,20,2503
1807,20,2504
1808,20,2514
1809,20,2535
1810,20,2562
1811,20,2564
1812,20,2571
1813,20,2587
1814,20,2593
1815,20,2594
1816,20,2598
1817,20,2608
1818,20,2621
1819,20,2623
1820,20,2645
1821,20,2649
1822,20,2650
1823,20,2651
1824,20,2654
1825,20,2690
1826,21,16
1827,21,34
1828,21,36
1829,21,102
1830,21,103
1831,21,131
1832,21,138
1833,21,192
1834,21,193
1835,21,196
1836,21,214
1837,21,276
1838,21,284
1839,21,303
1840,21,326
1841,21,445
1842,21,450
1843,21,471
1844,21,480
1845,21,486
1846,21,489
1847,21,509
1848,21,514
1849,21,530
1850,21,534
1851,21,546
1852,21,569
1853,21,586
1854,21,587
1855,21,593
1856,21,594
1857,21,597
1858,21,598
1859,21,599
1860,21,600
1861,21,601
1862,21,618
1863,21,624
1864,21,627
1865,21,639
1866,21,649
1867,21,650
1868,21,670
1869,21,672
1870,21,704
1871,21,705
1872,21,710
1873,21,711
1874,21,712
1875,21,771
1876,21,866
1877,21,883
1878,21,925
1879,21,926
1880,21,928
1881,21,957
1882,21,1152
1883,21,1198
1884,21,1211
1885,21,1219
1886,21,1236
1887,21,1238
1888,21,1240
1889,21,1241
1890,21,1272
1891,21,1277
1892,21,1279
1893,21,1298
1894,21,1411
1895,21,1460
1896,21,1515
1897,21,1539
1898,21,1543
1899,21,1550
1900,21,1551
1901,21,1561
1902,21,1562
1903,21,1565
1904,21,1567
1905,21,1568
1906,21,1602
1907,21,1657
1908,21,1662
1909,21,1710
1910,21,1764
1911,21,1797
1912,21,1845
1913,21,1864
1914,21,1942
1915,21,1944
1916,21,1947
1917,21,1995
1918,21,1996
1919,21,1999
1920,21,2028
1921,21,2040
1922,21,2052
1923,21,2106
1924,21,2127
1925,21,2128
1926,21,2129
1927,21,2158
1928,21,2159
1929,21,2161
1930,21,2193
1931,21,2194
1932,21,2199
1933,21,2213
1934,21,2227
1935,21,2228
1936,21,2229
1937,21,2230
1938,21,2232
1939,21,2233
1940,21,2234
1941,21,2235
1942,21,2236
1943,21,2250
1944,21,2251
1945,21,2256
1946,21,2264
1947,21,2284
1948,21,2302
1949,21,2337
1950,21,2339
1951,21,2354
1952,21,2358
1953,21,2384
1954,21,2385
1955,21,2388
1956,21,2416
