,binarize,graph_type,res,threshold,seed,param_key,modularity
695,True,Gad,0.45,3,54616175,MoluccasAlberto,0.49098808931429894
696,True,G,0.2,0,46556664,EnricoMelinda,0.3517880930104344
697,True,G,0.2,1,68581385,AmpexDecember,0.39357241897067663
698,True,G,0.2,2,49838881,GiacomoEli,0.415148309089116
699,True,G,0.2,3,55385163,SaulDoherty,0.4195677017306064
700,True,G,0.25,0,93667716,BocaMervin,0.38717033124980066
701,True,G,0.25,1,55914414,AlbertoKobayashi,0.4151907247383927
702,True,G,0.25,2,44376632,LatviaMuscat,0.4435738824001422
703,True,G,0.25,3,34332214,PalatineDomenico,0.45191650101551817
704,True,G,0.3,0,4379864,NessCyprus,0.3995923867565385
705,True,G,0.3,1,83928591,LatinDeane,0.43891102386401665
706,True,G,0.3,2,83598872,BrownianHawaiian,0.4645213429500484
707,True,G,0.3,3,53550424,ReichJohann,0.47851020158137164
708,True,G,0.35,0,69061088,ScandinaviaDevonshire,0.42627086947509274
709,True,G,0.35,1,25324375,DeerePygmalion,0.44792729012445864
710,True,G,0.35,2,39691003,JacobeanThornton,0.4808120576709038
711,True,G,0.35,3,65402322,HeraclitusUrsuline,0.48449432971942324
712,True,G,0.4,0,24114025,AtkinsonJewish,0.44006445834992913
713,True,G,0.4,1,97282912,MarcMateo,0.4558100016976349
714,True,G,0.4,2,73125141,ShermanPassover,0.48562086369695084
715,True,G,0.4,3,98859691,ColgateLogan,0.4974163520861298
716,True,G,0.45,0,26115131,FloydNotre,0.4576908574522665
717,True,G,0.45,1,36836045,CantabrigianCromwellian,0.48197767061998953
718,True,G,0.45,2,84083109,LeopoldTaiwan,0.4846655457935682
719,True,G,0.45,3,84308785,CoreySicilian,0.5066811892853319
720,False,Gad,0.2,0,1793000,BucharestDarry,0.41393863915920975
721,False,Gad,0.2,1,54960872,TitoCalhoun,0.4308946711527337
722,False,Gad,0.2,2,31463139,ItoCooke,0.45034349449435995
723,False,Gad,0.2,3,47492458,CecropiaWilkes,0.462194983038962
724,False,Gad,0.25,0,23878008,GuyanaMacDougall,0.42721494698435036
725,False,Gad,0.25,1,99250797,HuntleyGibraltar,0.4555331009823118
726,False,Gad,0.25,2,61985500,KalamazooEllison,0.474833803823211
727,False,Gad,0.25,3,99890815,SalisburyConstantine,0.49156584415180876
728,False,Gad,0.3,0,20678457,WinthropMilwaukee,0.44980822636612006
729,False,Gad,0.3,1,56607943,LaosCoffey,0.47399755517128245
730,False,Gad,0.3,2,32589842,NicholsonGascony,0.4938217838805503
731,False,Gad,0.3,3,43270272,NielsenNashua,0.5145590836922609
732,False,Gad,0.35,0,61339736,CarraraHershel,0.4627202383955517
733,False,Gad,0.35,1,48228388,AlpheratzTulane,0.4866645797753775
734,False,Gad,0.35,2,57975703,FirestoneNeff,0.5030775414097715
735,False,Gad,0.35,3,23715988,PosnerRiyadh,0.5182672310118663
736,False,Gad,0.4,0,35670436,ThebesPalo,0.47591877102424135
737,False,Gad,0.4,1,78680515,HobokenWinthrop,0.49543515199663957
738,False,Gad,0.4,2,82759319,KimballDillon,0.5139418202532872
739,False,Gad,0.4,3,32089073,BakeliteShreveport,0.5327599548331401
740,False,Gad,0.45,0,46836256,RhenishBabylon,0.48945498896611855
741,False,Gad,0.45,1,83248616,TeflonWhitaker,0.4987212498450052
742,False,Gad,0.45,2,88243925,CaesarShannon,0.5248541036951566
743,False,Gad,0.45,3,90964168,SaudSaginaw,0.540826584352847
744,False,G,0.2,0,70130489,DalhousiePollard,0.41524747458510897
745,False,G,0.2,1,84415509,TuscaroraLenin,0.4242660940816138
746,False,G,0.2,2,33709311,EngelMonmouth,0.44285317497000654
747,False,G,0.2,3,66951572,EuripidesThurman,0.45472463192553497
748,False,G,0.25,0,70641048,HecubaOrwellian,0.4361429981067946
749,False,G,0.25,1,60798839,RodriguezCroatia,0.46086997304585275
750,False,G,0.25,2,60326279,MaxwellianSelectric,0.46928166012533384
751,False,G,0.25,3,19498272,HaydnRasmussen,0.49141080726695613
752,False,G,0.3,0,52522209,WaltAvis,0.4481213912521712
753,False,G,0.3,1,54321256,SwedenSchafer,0.4741865200659541
754,False,G,0.3,2,54769472,RenaultRosenthal,0.4901452575615119
755,False,G,0.3,3,53226380,WoodlawnHester,0.5108206698364376
756,False,G,0.35,0,66126393,NakayamaTantalus,0.4592482608501928
757,False,G,0.35,1,90604141,ShakespeareanWilliamson,0.4841650331740009
758,False,G,0.35,2,32197454,OrphicBolshevist,0.5019022197777487
759,False,G,0.35,3,87458421,ConnorsBose,0.5191462334012665
760,False,G,0.4,0,41457054,LeonardBeowulf,0.47565257772962927
761,False,G,0.4,1,27407498,CalcuttaRusso,0.49100805909219275
762,False,G,0.4,2,32546461,VassarMadeline,0.5066058989425747
763,False,G,0.4,3,44364624,LankaSophoclean,0.5255012246978933
764,False,G,0.45,0,60982997,KnoxvilleStygian,0.4847898382513762
765,False,G,0.45,1,23731286,JacquesTeutonic,0.503973953352208
766,False,G,0.45,2,13463612,DonnellyEdmondson,0.5209435385415705
767,False,G,0.45,3,32576508,HesperusMoriarty,0.5427887245182808
768,True,Gad,0.2,0,2478294,HugginsGerhard,0.3196329838384071
769,True,Gad,0.2,1,8264522,RandCessna,0.37658116702828315
770,True,Gad,0.2,2,10503041,XerxesHottentot,0.4082429083241521
771,True,Gad,0.2,3,64495437,PoseidonMcKesson,0.4260846919623143
772,True,Gad,0.25,0,70177406,SmithsonElba,0.35081317785424365
773,True,Gad,0.25,1,68741342,BlaineGreenland,0.3917362537982911
774,True,Gad,0.25,2,30063309,BeaumontLorelei,0.4213599716843314
775,True,Gad,0.25,3,8340547,JudasIrvin,0.44857091243592817
776,True,Gad,0.3,0,82394199,GraysonPict,0.3756518863072074
777,True,Gad,0.3,1,34137576,MahayanaGottfried,0.40338330122062727
778,True,Gad,0.3,2,67467759,NassauMobil,0.4416040023051254
779,True,Gad,0.3,3,4869273,PabloSumter,0.46316424999836764
780,True,Gad,0.35,0,74019197,PabstBernice,0.3809097537919629
781,True,Gad,0.35,1,40248887,CorinthManfred,0.4189708459611632
782,True,Gad,0.35,2,3168423,WatergateRhoda,0.4525048998181375
783,True,Gad,0.35,3,86817399,SchlesingerBremen,0.47124480770056293
784,True,Gad,0.4,0,85806573,MagruderCassiopeia,0.4086471557373134
785,True,Gad,0.4,1,73497250,FerreiraParr,0.4444822102126273
786,True,Gad,0.4,2,90961599,LucilleTuscan,0.4601764673351797
787,True,Gad,0.4,3,12291621,NullstellensatzBoyd,0.47807051443891707
788,True,Gad,0.45,0,68093605,LockheedBenz,0.41373903246059096
789,True,Gad,0.45,1,7847499,GermanCaruso,0.44381872781070836
790,True,Gad,0.45,2,13032259,MiddleburyPercy,0.4693975042705391
791,True,Gad,0.45,3,33462810,JarvinGorky,0.49249155301024494
792,True,G,0.2,0,38795051,MavisMetzler,0.35417022992355557
793,True,G,0.2,1,21526786,OldenburgGriffith,0.4010604328498521
794,True,G,0.2,2,71320411,ConstantinePeloponnese,0.4097842668849644
795,True,G,0.2,3,50004644,HanoiMissoula,0.4135999583444731
796,True,G,0.25,0,49790867,FannyMcKeon,0.38785023742563124
797,True,G,0.25,1,82518343,LuftwaffeMarino,0.4263920110720116
798,True,G,0.25,2,95886711,KimYpsilanti,0.4511201892426154
799,True,G,0.25,3,15922496,HermesChang,0.4588109084844921
800,True,G,0.3,0,54287611,FordhamSanchez,0.3938155430741882
801,True,G,0.3,1,39347394,AnnAlger,0.43991261168852486
802,True,G,0.3,2,30241903,HagerThalia,0.4604903430065441
803,True,G,0.3,3,79551511,SuttonAmmerman,0.4736863363178011
804,True,G,0.35,0,71289406,KurtWaldron,0.41732619545032495
805,True,G,0.35,1,73047273,HiattCoolidge,0.45351645935975327
806,True,G,0.35,2,65892457,MumfordBlanchard,0.4744155355436112
807,True,G,0.35,3,76303796,AgeeBelmont,0.4953694466692331
808,True,G,0.4,0,48814372,GruyereUganda,0.4424983715328697
809,True,G,0.4,1,40750287,DianneAngeline,0.4552928938787074
810,True,G,0.4,2,96171261,KatieDescartes,0.47062500273130176
811,True,G,0.4,3,2506610,JewettLoomis,0.5027033004876108
812,True,G,0.45,0,6260125,FermatVaritype,0.454046819285383
813,True,G,0.45,1,40997152,NostrandNegroes,0.4780436359861237
814,True,G,0.45,2,68891339,JasonLaban,0.4817625593271865
815,True,G,0.45,3,63228073,IrrawaddyGorton,0.5033870226847401
816,False,Gad,0.2,0,81744550,EverettPercy,0.41227546384489333
817,False,Gad,0.2,1,66179815,SherlockCzechoslovakia,0.4325766487651042
818,False,Gad,0.2,2,75636103,ChestertonBessie,0.45114391287613453
819,False,Gad,0.2,3,44930670,TeheranAbner,0.4651719635270216
820,False,Gad,0.25,0,78588906,SternbergShakespearean,0.43028850283940545
821,False,Gad,0.25,1,86046535,BanachHatteras,0.4567650374019824
822,False,Gad,0.25,2,47678396,MagogThrace,0.47861147706330975
823,False,Gad,0.25,3,37362,CrandallBudweiser,0.48631395556669554
824,False,Gad,0.3,0,70462850,FulbrightArgive,0.45005501967602063
825,False,Gad,0.3,1,37204880,MediciAlhambra,0.46772296009551556
826,False,Gad,0.3,2,72501083,BristolDuane,0.4908413774879446
827,False,Gad,0.3,3,3825560,WeyerhauserClayton,0.512568366651032
828,False,Gad,0.35,0,43332050,AdirondackLeone,0.46139435294909253
829,False,Gad,0.35,1,1786711,BachNegroid,0.48014395505387086
830,False,Gad,0.35,2,7772660,WinnipegOsaka,0.5039562388074414
831,False,Gad,0.35,3,53064887,NicholsRoentgen,0.519607667891189
832,False,Gad,0.4,0,98174951,LehmanHans,0.47393840532824894
833,False,Gad,0.4,1,85520262,OxnardTim,0.4844954294507242
834,False,Gad,0.4,2,93916023,SchumannTeresa,0.5129346851263012
835,False,Gad,0.4,3,14182130,TantalusSheldon,0.5290587912983691
836,False,Gad,0.45,0,33156668,ArtemisHager,0.48705066213628645
837,False,Gad,0.45,1,21540058,ProserpineHartley,0.5025379213514517
838,False,Gad,0.45,2,55528150,AngeloLouisa,0.5208435615968388
839,False,Gad,0.45,3,8140595,ShakespeareanIzvestia,0.5370989759803302
840,False,G,0.2,0,82809088,FerdinandTomlinson,0.40152159087479217
841,False,G,0.2,1,94616366,ErnestBernstein,0.4254590630078728
842,False,G,0.2,2,25607398,HinmanAylesbury,0.44773070394541153
843,False,G,0.2,3,179939,ShoshoneKowalewski,0.4631613381823622
844,False,G,0.25,0,54347002,ByrdAustralis,0.4299684149021464
845,False,G,0.25,1,30730646,SisyphusPete,0.4582937723925156
846,False,G,0.25,2,62323008,RegulusYaounde,0.47262398878117223
847,False,G,0.25,3,49339780,BraniffBernice,0.4888859015162576
848,False,G,0.3,0,49786591,HippocratesMadeleine,0.4505140057022215
849,False,G,0.3,1,19185951,RuandaElliot,0.4717612549626714
850,False,G,0.3,2,43221802,EvansKane,0.4928365731137045
851,False,G,0.3,3,54552452,MarcusSpiegel,0.5136189837327592
852,False,G,0.35,0,64402329,ElsevierStanley,0.4676794197293755
853,False,G,0.35,1,86552222,SamoaSioux,0.4844147543791865
854,False,G,0.35,2,96844514,SavonarolaMinsky,0.5023230140730657
855,False,G,0.35,3,24337130,MelGoodrich,0.5238189955664656
856,False,G,0.4,0,33622802,PatrickBirgit,0.4662560186171827
857,False,G,0.4,1,58741201,CanaveralHurwitz,0.492636760032534
858,False,G,0.4,2,38239202,WittCruz,0.5099987712903908
859,False,G,0.4,3,77280767,EastmanRudolf,0.5230942867946105
860,False,G,0.45,0,41451793,SussexWyandotte,0.4788023775983866
861,False,G,0.45,1,83069274,MaconSadie,0.5114471649935719
862,False,G,0.45,2,16789579,JewQatar,0.5269809892565808
863,False,G,0.45,3,35004300,KimDonner,0.5327666322755875
864,True,Gad,0.2,0,54882742,CarlRosenberg,0.32272318413807866
865,True,Gad,0.2,1,48122041,TennecoUrbana,0.36878185642901806
866,True,Gad,0.2,2,26633819,OuagadougouAgatha,0.40673113819643875
867,True,Gad,0.2,3,70813380,WabashArgentina,0.427194307286759
868,True,Gad,0.25,0,73340380,WillaVerne,0.34915644519796596
869,True,Gad,0.25,1,29658732,McKayWainwright,0.3963852469914678
870,True,Gad,0.25,2,58847033,DonnellyKeller,0.4227213553604458
871,True,Gad,0.25,3,89271495,StrattonKenney,0.4450272170585598
872,True,Gad,0.3,0,28761379,BauschNestor,0.37851059808078974
873,True,Gad,0.3,1,69237836,MethuselahBradshaw,0.4138557875529209
874,True,Gad,0.3,2,5151842,ManamaSeoul,0.43860901445229034
875,True,Gad,0.3,3,95038341,UrsaSahara,0.4606329582633112
876,True,Gad,0.35,0,77155800,McGregorGoldman,0.38404247301865607
877,True,Gad,0.35,1,45863018,GriffithMuir,0.4230955867655038
878,True,Gad,0.35,2,96704309,LynchburgEastman,0.4440763023522638
879,True,Gad,0.35,3,88566334,SiegelHun,0.47287112561078587
880,True,Gad,0.4,0,26350806,GlaswegianPromethean,0.4161065830676122
881,True,Gad,0.4,1,15124645,PrometheanCarboniferous,0.4223906800493476
882,True,Gad,0.4,2,15670817,EthanTaylor,0.4647785064151718
883,True,Gad,0.4,3,42449047,ClaytonKaplan,0.48078064656211833
884,True,Gad,0.45,0,2072161,RoyMuscovite,0.4097906845841005
885,True,Gad,0.45,1,82102137,LowellOffenbach,0.44755647495342843
886,True,Gad,0.45,2,61361023,JacksonBordeaux,0.4661459280736763
887,True,Gad,0.45,3,20572935,TammanyVanderbilt,0.4944245978586334
888,True,G,0.2,0,89280270,HayesKu,0.3520588642305909
889,True,G,0.2,1,78367709,AresCantonese,0.39852218940452105
890,True,G,0.2,2,9795852,SpectorAlgiers,0.40785731850368306
891,True,G,0.2,3,12117572,CrawfordKafkaesque,0.4134361510250501
892,True,G,0.25,0,55970141,MacedoniaBoeotia,0.3842753224954933
893,True,G,0.25,1,74586790,WolfgangBroglie,0.41338018589129943
894,True,G,0.25,2,64974314,PrattBritain,0.44677322885488596
895,True,G,0.25,3,1900603,HeathkitReynolds,0.4623963055917313
896,True,G,0.3,0,71002372,SlocumHausa,0.40126748430022435
897,True,G,0.3,1,90291434,SanfordStarr,0.4361562986706316
898,True,G,0.3,2,54541766,BrisbaneSlovenia,0.4654631854931194
899,True,G,0.3,3,89570807,AckleyCathy,0.48162947510890125
900,True,G,0.35,0,1364677,EstesBryan,0.41207875620781526
901,True,G,0.35,1,80866262,ProcrustesAlamo,0.4476762300687019
902,True,G,0.35,2,40408288,ByzantineGothic,0.4739510714579029
903,True,G,0.35,3,14381569,VichyHebrew,0.49139638988258677
904,True,G,0.4,0,9650950,VientianeAmes,0.4342112121598606
905,True,G,0.4,1,72876836,DusenburyBayda,0.46962323492873403
906,True,G,0.4,2,94683075,FairchildNguyen,0.4801632909872803
907,True,G,0.4,3,86146875,MalloryEastland,0.4995027149068282
908,True,G,0.45,0,40452398,ElenaHeinz,0.4485724239371547
909,True,G,0.45,1,72010485,BrooklineBaffin,0.46729767676985406
910,True,G,0.45,2,42137983,ArizonaGaithersburg,0.49282236251995254
911,True,G,0.45,3,53599857,NehruCretan,0.5015751103211374
912,False,Gad,0.2,0,46462689,HeusenMexico,0.41117011394460423
913,False,Gad,0.2,1,17018653,PealeGoodrich,0.43442533780951337
914,False,Gad,0.2,2,68353493,AthabascanBrookhaven,0.45139629245853924
915,False,Gad,0.2,3,62526362,KresgeGretchen,0.4728666470093339
916,False,Gad,0.25,0,64149294,JeffCarlson,0.4317555665185816
917,False,Gad,0.25,1,81211114,PaoliColette,0.4544691337226564
918,False,Gad,0.25,2,42764576,FriedrichSterno,0.4745573695787569
919,False,Gad,0.25,3,92324465,HerrChao,0.4857491585267676
920,False,Gad,0.3,0,51366344,ChaplinPriscilla,0.449945547841484
921,False,Gad,0.3,1,89321520,JewHarriet,0.4684792917665587
922,False,Gad,0.3,2,71345496,FreyCalvert,0.4945177455504182
923,False,Gad,0.3,3,49669688,PericlesCruz,0.5052240240875562
924,False,Gad,0.35,0,85820774,WoosterSlovakia,0.46025293164632924
925,False,Gad,0.35,1,89932839,CherylCairo,0.47938518315483214
926,False,Gad,0.35,2,41016851,GuinevereWhippany,0.5009515745100372
927,False,Gad,0.35,3,36538380,DisSturbridge,0.520154675024566
928,False,Gad,0.4,0,81859331,LotteAitken,0.46840377494642826
929,False,Gad,0.4,1,13483545,MillikanLynchburg,0.4899578270728132
930,False,Gad,0.4,2,64471383,DrummondEphesus,0.5123920627798583
931,False,Gad,0.4,3,21063929,WalgreenDickerson,0.532748723601414
932,False,Gad,0.45,0,94254353,HowardDraco,0.4885546452314337
933,False,Gad,0.45,1,37014840,PorteKaddish,0.5050324725112519
934,False,Gad,0.45,2,4164258,FrenchmanGullah,0.5233499574066875
935,False,Gad,0.45,3,41556292,RaymondMelanie,0.5376361374660541
936,False,G,0.2,0,83973339,AlabamaJehovah,0.4121011266987698
937,False,G,0.2,1,35297049,TuscaloosaLiz,0.4245743296433804
938,False,G,0.2,2,90843141,TuscaroraMauritania,0.44649387503988364
939,False,G,0.2,3,20760241,TzeltalKennedy,0.46225231088865615
940,False,G,0.25,0,71042676,AstarteMouton,0.4382168292994094
941,False,G,0.25,1,37162061,HapsburgAldebaran,0.46096353781309857
942,False,G,0.25,2,51868289,JustineDugan,0.4768743077429563
943,False,G,0.25,3,51219019,McNeilJohnstown,0.4920848685913935
944,False,G,0.3,0,92729589,WittgensteinVancouver,0.44787447558657073
945,False,G,0.3,1,22628038,PandanusOtis,0.47957470467565283
946,False,G,0.3,2,18811360,HigginsTompkins,0.4881122931731495
947,False,G,0.3,3,35087559,HandelHeinz,0.5095498152070379
948,False,G,0.35,0,48655794,NolanGermany,0.46386676574205976
949,False,G,0.35,1,88152006,McGuireBeijing,0.48429996114817886
950,False,G,0.35,2,2812964,BismarckAppian,0.5056211842501405
951,False,G,0.35,3,61346265,ArtieHettie,0.5178961551461013
952,False,G,0.4,0,27847939,TamilCupid,0.47772549431873446
953,False,G,0.4,1,81702506,LarsonDayton,0.4970555829676348
954,False,G,0.4,2,82164614,FeBarrymore,0.5175760054470322
955,False,G,0.4,3,92336106,CarlaMoravia,0.5300580215762689
956,False,G,0.45,0,22357513,HansenAquila,0.4843948382265442
957,False,G,0.45,1,4695224,ChablisMarkovian,0.5084611144388616
958,False,G,0.45,2,40143199,BasqueHolm,0.5231852664803137
959,False,G,0.45,3,51518294,BlackfootChamplain,0.5391556401400283
