inds,id,to_class,color,mean_visit,group_mean_visit
50,1591270,unk,#acaac8,2.8993055555555554,4.124131549148965
51,1591351,FFN,#ba6efd,2.011011011011011,3.9330131752200637
52,1622901,O_dVNC,#ff9070,4.707434052757794,4.475794054330217
53,1646076,unk,#acaac8,4.927297668038409,4.124131549148965
54,1678567,O_dVNC,#ff9070,4.230692076228686,4.475794054330217
55,1679034,unk,#acaac8,4.563758389261745,4.124131549148965
56,1706716,sens-AN,#018700,,
57,1715990,sens-AN,#018700,,
58,1805406,unk,#acaac8,4.333333333333333,4.124131549148965
59,1805418,unk,#acaac8,4.844897959183673,4.124131549148965
60,1805669,unk,#acaac8,4.465333333333334,4.124131549148965
61,1856512,sens-photoRh6,#3b6d01,,
62,1868538,unk,#acaac8,4.194790486976218,4.124131549148965
63,1924051,O_dSEZ,#b1826d,,3.5791038545867826
64,1961182,unk,#acaac8,4.3922018348623855,4.124131549148965
65,2142817,unk,#acaac8,3.6497297297297298,4.124131549148965
66,2200028,sens-photoRh6,#3b6d01,,
67,2204467,LON,#97bca8,,5.0
68,2206279,sens-photoRh6,#3b6d01,,
69,2209091,sens-photoRh5,#54823b,,
70,2215247,sens-photoRh6,#3b6d01,,
71,2215447,sens-photoRh6,#3b6d01,,
72,2215622,sens-photoRh6,#3b6d01,,
73,2216131,sens-photoRh6,#3b6d01,,
74,2216187,sens-photoRh5,#54823b,,
75,2216445,sens-photoRh6,#3b6d01,,
76,2260755,O_RG,#916e56,4.435643564356436,4.1038287498313
77,2283495,O_RG-IPC,#916e56,4.083505154639175,4.122727636803207
78,2284021,sens-AN,#018700,,
79,2340336,sens-AN,#018700,,
80,2355126,O_RG-IPC,#916e56,4.205649717514124,4.122727636803207
81,2357110,O_RG-IPC,#916e56,4.128964059196617,4.122727636803207
82,2369444,LHN;CN,#959167,3.029,3.3722108687924757
83,2379529,unk,#acaac8,3.323611111111111,4.124131549148965
84,2379544,unk,#acaac8,3.504120879120879,4.124131549148965
85,2391092,motor-mPaN,#000000,,
86,2438653,unk,#acaac8,3.8403846153846155,4.124131549148965
87,2439067,LHN,#d4e29e,3.5705521472392636,3.507556279851577
88,2439134,LHN,#d4e29e,3.60327868852459,3.507556279851577
89,2439150,unk,#acaac8,3.7089084065244666,4.124131549148965
90,2456826,sens-AN,#018700,,
91,2495308,sens-PaN,#67aa00,,
92,2504517,unk,#acaac8,4.449771689497717,4.124131549148965
93,2505266,unk,#acaac8,4.971502590673575,4.124131549148965
94,2506050,MBIN-DAN,#db7e01,4.24,4.084888367559303
95,2512602,LON,#97bca8,5.0,5.0
96,2532841,sens-photoRh6,#3b6d01,,
97,2544902,sens-photoRh6,#3b6d01,,
98,2552701,sens-photoRh5,#54823b,,
99,2557644,unk,#acaac8,2.643122676579926,4.124131549148965
100,2568465,mPN-multi,#05acc6,2.14917695473251,2.0811313261231756
101,2568522,unk,#acaac8,2.053728070175439,4.124131549148965
102,2571761,sens-ORN,#00753f,,
103,2582391,sens-ORN,#00753f,,
104,2584838,sens-ORN,#00753f,,
105,2597151,unk,#acaac8,3.8308157099697886,4.124131549148965
106,2608843,sens-ORN,#00753f,,
107,2610744,sens-AN,#018700,,
108,2611805,sens-ORN,#00753f,,
109,2612527,mPN-multi,#05acc6,2.0,2.0811313261231756
110,2628785,unk,#acaac8,2.632924335378323,4.124131549148965
111,2648254,O_dSEZ,#b1826d,4.747016706443914,3.5791038545867826
112,2650887,CN2,#acaa59,4.400805639476334,4.29765440605247
113,2652641,unk,#acaac8,,4.124131549148965
114,2655798,unk,#acaac8,4.3767820773930755,4.124131549148965
115,2659386,O_RG,#916e56,4.380704041720991,4.1038287498313
116,2659504,unk,#acaac8,4.978378378378379,4.124131549148965
117,2663649,O_dUnk,#a55949,3.5397435897435896,4.440303679301422
118,2667061,FFN,#ba6efd,3.919732441471572,3.9330131752200637
119,2667980,unk,#acaac8,4.720543806646526,4.124131549148965
120,2669331,LHN2,#ebffd4,4.041152263374485,3.5547043237046876
121,2669844,O_dVNC,#ff9070,4.851444291609353,4.475794054330217
122,2670619,O_dVNC,#ff9070,5.0,4.475794054330217
123,2772093,unk,#acaac8,4.533333333333333,4.124131549148965
124,2775707,LON,#97bca8,,5.0
125,2775943,LON,#97bca8,,5.0
126,2776773,LHN,#d4e29e,4.163294797687861,3.507556279851577
127,2797480,LHN2,#ebffd4,3.551643192488263,3.5547043237046876
128,2846555,unk,#acaac8,4.842105263157895,4.124131549148965
129,2852273,O_RG-IPC,#916e56,4.180509413067552,4.122727636803207
130,2854715,LHN2,#ebffd4,3.541082164328657,3.5547043237046876
131,2878185,unk,#acaac8,4.914285714285715,4.124131549148965
132,2881070,unk,#acaac8,4.160975609756098,4.124131549148965
133,2885630,unk,#acaac8,4.178571428571429,4.124131549148965
134,2910892,unk,#acaac8,,4.124131549148965
135,2911847,unk,#acaac8,4.831325301204819,4.124131549148965
136,2914206,LHN,#d4e29e,3.7240259740259742,3.507556279851577
137,2920061,unk,#acaac8,3.7670212765957447,4.124131549148965
138,2920554,unk,#acaac8,3.289289289289289,4.124131549148965
139,2921933,LHN,#d4e29e,3.9666283084004603,3.507556279851577
140,2932028,LHN,#d4e29e,3.1195876288659794,3.507556279851577
141,2935173,LHN,#d4e29e,3.257315842583249,3.507556279851577
142,2935198,LHN2,#ebffd4,3.3650306748466257,3.5547043237046876
143,2963280,LHN,#d4e29e,3.222110552763819,3.507556279851577
144,2964760,unk,#acaac8,4.063492063492063,4.124131549148965
145,2966602,LHN;CN,#959167,3.095,3.3722108687924757
146,2979486,LHN,#d4e29e,3.911842105263158,3.507556279851577
147,2979675,unk,#acaac8,4.0,4.124131549148965
148,2988292,LHN2,#ebffd4,3.440928270042194,3.5547043237046876
149,3002410,tPN,#59b5df,4.363636363636363,3.440336535939794
150,3009700,O_dVNC,#ff9070,3.7734513274336283,4.475794054330217
151,3010486,LHN2,#ebffd4,3.3897550111358576,3.5547043237046876
152,3021609,unk,#acaac8,4.253151260504202,4.124131549148965
153,3027876,unk,#acaac8,3.986,4.124131549148965
154,3032520,sens-MN,#366962,1.0,1.0
155,3036249,sens-MN,#366962,1.0,1.0
156,3043970,unk,#acaac8,4.120481927710843,4.124131549148965
157,3044500,O_dSEZ,#b1826d,4.023613963039014,3.5791038545867826
158,3046503,O_RG-IPC,#916e56,4.087145969498911,4.122727636803207
159,3048606,O_dVNC,#ff9070,3.8650963597430406,4.475794054330217
160,3050645,sens-MN,#366962,1.0,1.0
161,3054101,sens-MN,#366962,1.0,1.0
162,3058132,unk,#acaac8,4.7105263157894735,4.124131549148965
163,3060480,unk,#acaac8,4.098430813124108,4.124131549148965
164,3061422,unk,#acaac8,3.457474226804124,4.124131549148965
165,3071301,sens-MN,#366962,1.0,1.0
166,3122533,unk,#acaac8,4.732142857142857,4.124131549148965
167,3123905,sens-MN,#366962,1.0,1.0
168,3149791,unk,#acaac8,4.701017811704834,4.124131549148965
169,3157405,CN,#8c7700,3.2643794147325935,3.7560429367416193
170,3158085,unk,#acaac8,3.5639476334340383,4.124131549148965
171,3158123,LHN,#d4e29e,3.5383043922369763,3.507556279851577
172,3158543,sens-ORN,#00753f,,
173,3166745,unk,#acaac8,4.923076923076923,4.124131549148965
174,3166836,unk,#acaac8,4.780487804878049,4.124131549148965
175,3167039,unk,#acaac8,3.6432835820895524,4.124131549148965
176,3180681,unk,#acaac8,5.0,4.124131549148965
177,3182103,unk,#acaac8,4.6422018348623855,4.124131549148965
178,3192952,sens-AN,#018700,,
179,3199456,sens-MN,#366962,1.0,1.0
180,3232277,CN,#8c7700,3.6865203761755487,3.7560429367416193
181,3232808,unk,#acaac8,3.6225266362252664,4.124131549148965
182,3234817,APL,#ff6200,3.62,3.7047895791583167
183,3235409,unk,#acaac8,3.1707317073170733,4.124131549148965
184,3251140,unk,#acaac8,4.523489932885906,4.124131549148965
185,3272218,unk,#acaac8,3.4959349593495936,4.124131549148965
186,3276003,unk,#acaac8,4.009018036072145,4.124131549148965
187,3281684,O_RG-IPC,#916e56,4.275549805950841,4.122727636803207
188,3299214,MBON,#f9eb4d,4.055055055055055,3.9990765496136764
189,3340561,motor-mAN,#000000,,3.0831050565937934
190,3347708,KC-1claw,#ff3464,3.058663028649386,4.143170903451258
191,3347834,KC-3claw,#ac1a13,4.318840579710145,4.214236088654118
192,3410499,sens-ORN,#00753f,,
193,3410506,sens-ORN,#00753f,,
194,3414508,unk,#acaac8,4.165146909827761,4.124131549148965
195,3420915,FFN,#ba6efd,3.394912985274431,3.9330131752200637
196,3436420,unk,#acaac8,4.214730290456432,4.124131549148965
197,3450442,mPN-olfac,#05b3aa,2.3125671321160044,2.5117377611757883
198,3450751,LHN2,#ebffd4,2.102123356926188,3.5547043237046876
199,3464773,sens-ORN,#00753f,,
200,3465659,sens-ORN,#00753f,,
201,3486381,uPN,#72b8ff,3.6506849315068495,3.6302274258174894
202,3486867,O_dSEZ,#b1826d,2.076167076167076,3.5791038545867826
203,3486950,unk,#acaac8,2.0070140280561124,4.124131549148965
204,3487306,sens-thermo,#49a150,,
205,3497901,KC-4claw,#da015d,4.162356321839081,4.161903957852972
206,3498479,unk,#acaac8,3.9839034205231387,4.124131549148965
207,3511996,sens-ORN,#00753f,,
208,3522293,KC-5claw,#ff3628,3.869346733668342,4.217565260671516
209,3538129,mPN-olfac,#05b3aa,2.980561555075594,2.5117377611757883
210,3539170,unk,#acaac8,2.1677927927927927,4.124131549148965
211,3543931,unk,#acaac8,2.071729957805907,4.124131549148965
212,3547397,sens-ORN,#00753f,,
213,3556191,sens-AN,#018700,,
214,3561724,O_RG-IPC,#916e56,4.137624861265261,4.122727636803207
215,3586984,sens-AN,#018700,,
216,3587612,KC-3claw,#ac1a13,3.8922056384742953,4.214236088654118
217,3592997,sens-ORN,#00753f,,
218,3595837,O_dVNC,#ff9070,4.333333333333333,4.475794054330217
219,3598000,O_dVNC,#ff9070,4.683168316831683,4.475794054330217
220,3608397,sens-thermo,#49a150,,
221,3609202,sens-thermo,#49a150,,
222,3620633,O_dVNC,#ff9070,3.965,4.475794054330217
223,3622234,FFN,#ba6efd,3.4772151898734176,3.9330131752200637
224,3639968,sens-thermo,#49a150,,
225,3650006,unk,#acaac8,2.0313837375178316,4.124131549148965
226,3650600,sens-thermo,#49a150,,
227,3652587,sens-AN,#018700,,
228,3664102,KC-4claw,#da015d,4.414050822122571,4.161903957852972
229,3690921,tPN,#59b5df,,3.440336535939794
230,3694515,sens-ORN,#00753f,,
231,3707204,LHN2,#ebffd4,3.53496115427303,3.5547043237046876
232,3708875,sens-ORN,#00753f,,
233,3712893,mPN-olfac,#05b3aa,2.4978070175438596,2.5117377611757883
234,3716797,sens-ORN,#00753f,,
235,3726990,LHN2,#ebffd4,3.8139223560910307,3.5547043237046876
236,3727004,O_RG,#916e56,4.419580419580419,4.1038287498313
237,3727026,O_RG,#916e56,4.674418604651163,4.1038287498313
238,3729496,O_dSEZ,#b1826d,4.5562770562770565,3.5791038545867826
239,3729504,unk,#acaac8,4.324159021406728,4.124131549148965
240,3732322,unk,#acaac8,,4.124131549148965
241,3736500,unk,#acaac8,2.3577680525164113,4.124131549148965
242,3756659,tPN,#59b5df,3.064327485380117,3.440336535939794
243,3762317,O_dSEZ,#b1826d,4.6318407960199,3.5791038545867826
244,3762787,O_RG,#916e56,4.336384439359268,4.1038287498313
245,3764792,O_dVNC,#ff9070,4.629032258064516,4.475794054330217
246,3765728,unk,#acaac8,3.6602972399150744,4.124131549148965
247,3765735,LHN2,#ebffd4,3.468405215646941,3.5547043237046876
248,3768025,sens-ORN,#00753f,,
249,3771794,sens-ORN,#00753f,,
250,3774568,sens-ORN,#00753f,,
251,3790004,sens-ORN,#00753f,,
252,3793681,unk,#acaac8,4.435126582278481,4.124131549148965
253,3793760,unk,#acaac8,3.991,4.124131549148965
254,3794023,LHN,#d4e29e,3.304257528556594,3.507556279851577
255,3795424,sens-vtd,#00a316,,
256,3795498,sens-AN,#018700,,
257,3797420,O_dSEZ,#b1826d,2.0,3.5791038545867826
258,3806573,pLN,#00ebed,2.7532467532467533,2.727804001216861
259,3806652,O_dSEZ,#b1826d,2.5915637860082303,3.5791038545867826
260,3813487,MBIN-OAN,#ffa52f,4.102439024390244,3.959248634948714
261,3813723,sens-ORN,#00753f,,
262,3814175,LHN,#d4e29e,3.149949341438703,3.507556279851577
263,3814635,unk,#acaac8,2.0736067297581493,4.124131549148965
264,3814651,LHN,#d4e29e,3.2582056892778994,3.507556279851577
265,3814701,O_dSEZ,#b1826d,3.0415400202634246,3.5791038545867826
266,3814853,LHN,#d4e29e,3.38855421686747,3.507556279851577
267,3819157,KC-4claw,#da015d,4.017799352750809,4.161903957852972
268,3819171,KC-4claw,#da015d,4.191836734693878,4.161903957852972
269,3819859,unk,#acaac8,3.722863741339492,4.124131549148965
270,3820148,unk,#acaac8,4.09695603156708,4.124131549148965
271,3822523,sens-AN,#018700,,
272,3827211,sens-ORN,#00753f,,
273,3840345,sens-ORN,#00753f,,
274,3844799,unk,#acaac8,2.0186721991701244,4.124131549148965
275,3844961,unk,#acaac8,2.0,4.124131549148965
276,3848843,unk,#acaac8,2.0089485458612977,4.124131549148965
277,3862443,unk,#acaac8,4.749049429657795,4.124131549148965
278,3865952,sens-ORN,#00753f,,
279,3869488,tPN,#59b5df,2.7705479452054793,3.440336535939794
280,3872653,sens-ORN,#00753f,,
281,3882998,unk,#acaac8,4.265037593984962,4.124131549148965
282,3885215,sens-ORN,#00753f,,
283,3886356,MBIN-DAN,#db7e01,3.883,4.084888367559303
284,3890028,MBIN,#ff8734,3.696,4.049257096432863
285,3893195,sens-ORN,#00753f,,
286,3896629,sens-ORN,#00753f,,
287,3913613,LHN,#d4e29e,3.1107723577235773,3.507556279851577
288,3913620,CN,#8c7700,3.283,3.7560429367416193
289,3913629,LHN,#d4e29e,3.3360323886639676,3.507556279851577
290,3915835,sens-vtd,#00a316,,
291,3925724,O_RG-ITP,#916e56,4.544117647058823,4.592236545992899
292,3926438,O_RG,#916e56,4.0625,4.1038287498313
293,3926669,O_RG,#916e56,4.064864864864865,4.1038287498313
294,3926904,O_RG-ITP,#916e56,4.635103926096997,4.592236545992899
295,3928522,O_RG,#916e56,3.544633901705115,4.1038287498313
296,3928574,O_RG-CA-LP,#916e56,3.8362573099415203,3.8760994295691336
297,3928652,O_RG-CA-LP,#916e56,3.6201641266119577,3.8760994295691336
298,3930411,LHN2,#ebffd4,3.4320096269554754,3.5547043237046876
299,3931398,unk,#acaac8,3.66,4.124131549148965
300,3932136,LHN,#d4e29e,3.4545454545454546,3.507556279851577
301,3944330,O_dSEZ,#b1826d,4.809741248097413,3.5791038545867826
302,3944626,O_dSEZ,#b1826d,3.921765295887663,3.5791038545867826
303,3945136,unk,#acaac8,4.332589285714286,4.124131549148965
304,3945225,unk,#acaac8,4.086206896551724,4.124131549148965
305,3945232,FFN,#ba6efd,3.6544,3.9330131752200637
306,3945246,FB2N,#ff28fd,3.935,4.014216169148358
307,3945394,unk,#acaac8,4.07620320855615,4.124131549148965
308,3945454,FFN,#ba6efd,3.8735440931780367,3.9330131752200637
309,3945756,unk,#acaac8,4.176171079429735,4.124131549148965
310,3946166,O_dVNC,#ff9070,4.069,4.475794054330217
311,3946364,LHN2,#ebffd4,3.63914373088685,3.5547043237046876
312,3946432,LHN,#d4e29e,3.5717415115005475,3.507556279851577
313,3946569,LHN,#d4e29e,3.7654761904761904,3.507556279851577
314,3954014,sens-ORN,#00753f,,
315,3958234,sens-ORN,#00753f,,
316,3963891,sens-ORN,#00753f,,
317,3966683,sens-AN,#018700,,
318,3979181,O_dVNC;CN,#ff9070,4.186046511627907,4.19624581371929
319,3980315,sens-ORN,#00753f,,
320,3985829,sens-AN,#018700,,
321,3991518,tPN,#59b5df,4.235294117647059,3.440336535939794
322,4017089,sens-AN,#018700,,
323,4017464,CX,#ffb500,4.929961089494164,4.73622455469205
324,4022539,MBON,#f9eb4d,3.304,3.9990765496136764
325,4023881,sens-AN,#018700,,
326,4044654,sens-AN,#018700,,
327,4067286,CN,#8c7700,3.3575025176233635,3.7560429367416193
328,4073353,sens-ORN,#00753f,,
329,4076389,sens-ORN,#00753f,,
330,4096703,sens-AN,#018700,,
331,4097554,sens-AN,#018700,,
332,4099900,LHN,#d4e29e,3.2497492477432295,3.507556279851577
333,4101295,LHN,#d4e29e,3.0533880903490758,3.507556279851577
334,4101621,LHN,#d4e29e,3.02407221664995,3.507556279851577
335,4102413,LHN,#d4e29e,3.943254817987152,3.507556279851577
336,4103336,FB2N,#ff28fd,4.282565130260521,4.014216169148358
337,4108016,tPN,#59b5df,4.0344827586206895,3.440336535939794
338,4108720,LHN,#d4e29e,3.157142857142857,3.507556279851577
339,4110483,O_dVNC,#ff9070,4.83987915407855,4.475794054330217
340,4114133,FB2N,#ff28fd,3.9164021164021166,4.014216169148358
341,4116174,O_dSEZ,#b1826d,2.0,3.5791038545867826
342,4117305,KC-1claw,#ff3464,3.6815286624203822,4.143170903451258
343,4119387,mPN-olfac,#05b3aa,2.144467213114754,2.5117377611757883
344,4127096,unk,#acaac8,3.557471264367816,4.124131549148965
345,4127707,LHN,#d4e29e,3.7958762886597937,3.507556279851577
346,4127926,unk,#acaac8,3.7286713286713287,4.124131549148965
347,4127938,unk,#acaac8,4.78740157480315,4.124131549148965
348,4127944,unk,#acaac8,3.8304597701149423,4.124131549148965
349,4128002,LHN2,#ebffd4,3.4612903225806453,3.5547043237046876
350,4130960,unk,#acaac8,4.59375,4.124131549148965
351,4134539,KC-3claw,#ac1a13,3.955277280858676,4.214236088654118
352,4142619,CX,#ffb500,4.852791878172589,4.73622455469205
353,4144377,FBN,#c144bc,4.400830737279335,4.142072198334124
354,4152020,LHN2,#ebffd4,3.441256830601093,3.5547043237046876
355,4152272,FB2N,#ff28fd,4.762954796030871,4.014216169148358
356,4154421,tPN,#59b5df,4.1477272727272725,3.440336535939794
357,4173633,CX,#ffb500,4.992857142857143,4.73622455469205
358,4180774,FBN,#c144bc,4.383313180169287,4.142072198334124
359,4185530,CX,#ffb500,4.402061855670103,4.73622455469205
360,4188290,O_RG;O_dVNC,#ff9070,4.625692137320044,4.520225203520074
361,4188325,CN2,#acaa59,4.52924791086351,4.29765440605247
362,4190567,FBN,#c144bc,4.981651376146789,4.142072198334124
363,4195012,MBON,#f9eb4d,4.039,3.9990765496136764
364,4199033,FAN,#b500ff,4.5958762886597935,4.131871123973182
365,4201020,FFN,#ba6efd,4.961038961038961,3.9330131752200637
366,4201555,FB2N,#ff28fd,4.647686832740214,4.014216169148358
367,4214582,CN,#8c7700,4.131658291457287,3.7560429367416193
368,4215611,O_dSEZ,#b1826d,4.688821752265861,3.5791038545867826
369,4227304,KC-1claw,#ff3464,3.9208400646203554,4.143170903451258
370,4227544,KC-4claw,#da015d,3.6248462484624846,4.161903957852972
371,4227831,CN2,#acaa59,4.339602925809823,4.29765440605247
372,4227880,unk,#acaac8,4.601466992665037,4.124131549148965
373,4228105,unk,#acaac8,4.677142857142857,4.124131549148965
374,4228119,unk,#acaac8,4.514963880288958,4.124131549148965
375,4229950,KC-2claw,#ae083f,3.808149405772496,4.115900133433795
376,4230061,KC-1claw,#ff3464,4.644444444444445,4.143170903451258
377,4230739,KC-1claw,#ff3464,3.2167352537722906,4.143170903451258
378,4230749,MBON,#f9eb4d,4.036036036036036,3.9990765496136764
379,4234009,MBON,#f9eb4d,3.865520728008089,3.9990765496136764
380,4234016,FFN,#ba6efd,4.57975986277873,3.9330131752200637
381,4234559,CN2,#acaa59,4.2195629552549425,4.29765440605247
382,4235139,MBIN,#ff8734,4.634375,4.049257096432863
383,4241192,KC-1claw,#ff3464,4.290519877675841,4.143170903451258
384,4241237,MBON,#f9eb4d,4.045,3.9990765496136764
385,4247099,cLN,#59e2ff,3.791044776119403,3.0327249026752923
386,4260935,tPN,#59b5df,2.8048780487804876,3.440336535939794
387,4274518,CN2,#acaa59,4.17125,4.29765440605247
388,4279887,LHN,#d4e29e,3.7052489905787347,3.507556279851577
389,4311241,unk,#acaac8,4.801381692573402,4.124131549148965
390,4311586,unk,#acaac8,2.536335721596725,4.124131549148965
391,4319395,LHN,#d4e29e,3.7155172413793105,3.507556279851577
392,4324479,unk,#acaac8,4.258620689655173,4.124131549148965
393,4324567,unk,#acaac8,4.811320754716981,4.124131549148965
394,4324898,mPN-olfac,#05b3aa,2.602716468590832,2.5117377611757883
395,4327684,mPN-multi,#05acc6,2.089430894308943,2.0811313261231756
396,4337398,FB2N,#ff28fd,4.785151856017998,4.014216169148358
397,4338596,sens-MN,#366962,1.0,1.0
398,4346154,unk,#acaac8,4.744610281923714,4.124131549148965
399,4354933,uPN,#72b8ff,3.5063291139240507,3.6302274258174894
400,4363883,sens-vtd,#00a316,,
401,4379508,LHN,#d4e29e,3.2607260726072607,3.507556279851577
402,4379603,LHN2,#ebffd4,3.366930917327293,3.5547043237046876
403,4381129,MBIN,#ff8734,4.811891891891892,4.049257096432863
404,4381377,MBIN-DAN,#db7e01,4.126,4.084888367559303
405,4390116,CX,#ffb500,4.838264299802761,4.73622455469205
406,4391317,LHN,#d4e29e,3.538037486218302,3.507556279851577
407,4391978,mPN-multi,#05acc6,2.0,2.0811313261231756
408,4393026,LHN,#d4e29e,3.642696629213483,3.507556279851577
409,4393049,unk,#acaac8,2.007726269315673,4.124131549148965
410,4393350,unk,#acaac8,4.809523809523809,4.124131549148965
411,4398543,LHN,#d4e29e,3.4226190476190474,3.507556279851577
412,4400767,O_RG,#916e56,4.332326283987915,4.1038287498313
413,4401350,MBON,#f9eb4d,4.119119119119119,3.9990765496136764
414,4408362,unk,#acaac8,4.775777414075287,4.124131549148965
415,4408369,unk,#acaac8,4.664150943396226,4.124131549148965
416,4408397,FAN,#b500ff,4.53714859437751,4.131871123973182
417,4409374,CN2,#acaa59,4.211864406779661,4.29765440605247
418,4411505,KC-2claw,#ae083f,3.5323076923076924,4.115900133433795
419,4411542,CN,#8c7700,3.9848331648129425,3.7560429367416193
420,4411688,FB2N,#ff28fd,4.015,4.014216169148358
421,4412036,KC-1claw,#ff3464,4.118012422360248,4.143170903451258
422,4412315,KC-1claw,#ff3464,3.0439024390243903,4.143170903451258
423,4414163,MBIN-DAN,#db7e01,4.018947368421053,4.084888367559303
424,4414184,MBIN-DAN,#db7e01,4.063852813852814,4.084888367559303
425,4414426,KC-4claw,#da015d,3.5719237435008666,4.161903957852972
426,4415241,KC-2claw,#ae083f,3.3107822410147993,4.115900133433795
427,4422289,LHN,#d4e29e,3.067067067067067,3.507556279851577
428,4433197,CX,#ffb500,4.72191011235955,4.73622455469205
429,4433960,CN,#8c7700,4.510178117048346,3.7560429367416193
430,4444354,KC-1claw,#ff3464,4.387878787878788,4.143170903451258
431,4453485,O_RG-IPC,#916e56,4.080446927374302,4.122727636803207
432,4473922,CN,#8c7700,3.963,3.7560429367416193
433,4493199,uPN,#72b8ff,3.5480225988700567,3.6302274258174894
434,4506509,O_RG-IPC,#916e56,4.184931506849315,4.122727636803207
435,4507955,FFN,#ba6efd,4.837209302325581,3.9330131752200637
436,4514494,FAN,#b500ff,3.867162592986185,4.131871123973182
437,4515496,unk,#acaac8,4.700813008130082,4.124131549148965
438,4518546,KC-1claw,#ff3464,4.137323943661972,4.143170903451258
439,4523584,O_RG,#916e56,4.2325,4.1038287498313
440,4523803,O_RG,#916e56,4.136842105263158,4.1038287498313
441,4541081,O_dSEZ,#b1826d,2.9272030651340994,3.5791038545867826
442,4570270,LHN,#d4e29e,3.712222222222222,3.507556279851577
443,4575178,unk,#acaac8,4.5040241448692155,4.124131549148965
444,4591713,unk,#acaac8,4.885579937304075,4.124131549148965
445,4598109,MBON,#f9eb4d,4.001003009027081,3.9990765496136764
446,4598363,MBON,#f9eb4d,4.086086086086086,3.9990765496136764
447,4607160,LHN,#d4e29e,3.284513805522209,3.507556279851577
448,4617479,FBN,#c144bc,4.12012012012012,4.142072198334124
449,4620453,unk,#acaac8,4.239612188365651,4.124131549148965
450,4635057,LHN,#d4e29e,3.732233502538071,3.507556279851577
451,4636432,LHN,#d4e29e,3.5660377358490565,3.507556279851577
452,4637677,unk,#acaac8,3.812987012987013,4.124131549148965
453,4651929,uPN,#72b8ff,3.1443298969072164,3.6302274258174894
454,4664256,unk,#acaac8,3.8481848184818483,4.124131549148965
455,4665186,LHN,#d4e29e,3.88517745302714,3.507556279851577
456,4665627,FFN,#ba6efd,4.917562724014337,3.9330131752200637
457,4679139,mPN-multi,#05acc6,2.090349075975359,2.0811313261231756
458,4680995,LHN,#d4e29e,3.036036036036036,3.507556279851577
459,4700078,mPN-olfac,#05b3aa,2.422196796338673,2.5117377611757883
460,4700182,unk,#acaac8,2.1097560975609757,4.124131549148965
461,4721087,unk,#acaac8,4.864978902953586,4.124131549148965
462,4721538,LHN;CN,#959167,3.823647294589178,3.3722108687924757
463,4749004,unk,#acaac8,4.919298245614035,4.124131549148965
464,4778745,LHN,#d4e29e,3.46890756302521,3.507556279851577
465,4780707,LHN,#d4e29e,3.1907216494845363,3.507556279851577
466,4785242,LHN2,#ebffd4,3.2904564315352696,3.5547043237046876
467,4812481,unk,#acaac8,4.729128014842301,4.124131549148965
468,4847079,unk,#acaac8,4.446153846153846,4.124131549148965
