,3050645,3054101,3058132,3060480,3061422,3071301,3093284,3122533,3123905,3149791,3157405,3158085,3158123,3158543,3166745,3166836,3167039,3180681,3182103,3192952,3199456,3232277,3232808,3233158,3234817,3235409,3251140,3267019,3272218,3276003,3281684,3299214,3340561,3347708,3347834,3410499,3410506,3414508,3420915,3436420
3050645,0.0,7.8138052159989295e-22,4.443066992999719e-19,1.5134046385035179e-26,4.6617778627758984e-20,1.8769015303156995e-28,7.617803575630878e-16,1.578187335857759e-15,4.964637999291474e-18,5.885650152530262e-26,1.0185349062542942e-29,1.5723519519747362e-26,4.762417588192417e-30,2.837518783451687e-23,2.5226057610728265e-15,1.4342197144343784e-17,9.077495640079848e-20,1.5393027716431997e-19,4.244578141755554e-24,6.7969860925107376e-18,3.1967722769162578e-22,5.037894514412347e-16,1.9174569451539662e-18,,1.6317585446536285e-40,2.2918338093518563e-22,5.344787208292487e-18,8.807472262281937e-08,1.4083863635919302e-22,1.7148048161744188e-23,,9.578790085762867e-27,,4.770534717589957e-49,1.1688241934080514e-22,2.4459246972653552e-29,6.947720720961519e-26,4.064571526067632e-30,1.8083472377267363e-26,1.1386840265085704e-34
3054101,7.8138052159989295e-22,0.0,6.67305916521242e-17,1.4156775842212153e-27,1.5841629197898345e-18,1.7520076596747617e-27,2.7356405794822334e-15,3.11252718707975e-16,1.0155877993139161e-16,2.4150587909951286e-22,5.231466890292019e-29,5.902218922207243e-28,6.380359030078457e-29,8.344559745104994e-22,3.5814112083926634e-16,6.662370491515818e-19,2.6591635631468598e-21,6.00977846550057e-21,1.4920528671393737e-25,2.0413064331312046e-18,3.0333909184108857e-19,2.8970318221905736e-17,2.2876414191991156e-19,,4.375125080358351e-42,6.237675562606613e-24,2.1313656085693407e-19,1.4980998566833608e-14,1.033518494031482e-19,6.099460836264568e-25,,3.0519114795995135e-28,,2.808120394407474e-49,5.983126539797155e-24,4.9273225660786574e-24,3.124667956289885e-23,3.3981901645821586e-30,4.769410326853859e-27,4.638166578807207e-17
3058132,4.443066992999719e-19,6.67305916521242e-17,0.0,1.221251838971243e-08,8.966745599743508e-05,8.814235973892787e-23,3.4587316990215692e-09,9.161843298841069e-08,4.31367506507715e-13,1.6313210999168046e-05,9.872758954558622e-18,1.1804560492291944e-17,1.408691158835534e-10,3.213941643018155e-15,2.1613698012777974e-07,7.554344956468274e-09,4.718954754389089e-12,3.31583294974272e-11,2.483922451083239e-16,3.3433893714688633e-12,7.107119435659758e-18,1.2563662051716817e-07,1.3208671831244356e-09,,1.0129937280267758e-29,1.8681679837688097e-14,2.5285722730270843e-10,1.687240263987947e-12,0.0019297520320182362,4.815379922396842e-15,,5.2521168328986e-17,,3.809359119113289e-29,2.202728775735903e-12,1.4865636913349258e-22,4.330571808276274e-18,1.887373026957487e-23,4.903600265368103e-15,4.0367373937704198e-28
3060480,1.5134046385035179e-26,1.4156775842212153e-27,1.221251838971243e-08,0.0,1.1806836962731303e-13,9.305900953083656e-35,1.0984337783300394e-19,3.234175659076157e-19,2.3141136622995566e-22,1.7588756376573754e-18,2.3817626801522873e-34,3.535902471121326e-30,1.2591958489801376e-23,1.003331771554515e-26,5.241933851971915e-19,3.2715250971811382e-21,1.8148039749831824e-23,3.039264753800764e-23,7.553050363437389e-28,1.0428575283132293e-21,3.304087173879822e-29,1.1442780483999148e-19,2.8526377020565925e-22,,4.0773011764958064e-44,4.289342812685863e-26,1.0555529753269476e-21,8.027222546048349e-21,3.984725292769264e-11,3.863105921377093e-27,,2.183200730453821e-30,,5.279529658986073e-52,3.787358949212963e-26,5.940532042529819e-33,1.9762562662409594e-29,1.5871106681101406e-34,3.3216233373007387e-29,4.242242102036182e-39
3061422,4.6617778627758984e-20,1.5841629197898345e-18,8.966745599743508e-05,1.1806836962731303e-13,0.0,5.0181086267462005e-24,4.584095659552099e-16,7.746424789374847e-06,1.0505870010760028e-13,9.024206188015764e-05,1.0422056716253103e-15,1.2751468161244751e-16,5.334671037260319e-08,3.339752459167329e-17,2.063589523792555e-05,0.00012255582950673196,4.467473706086127e-07,7.472695873587604e-08,1.3369177430211127e-13,1.0406692085215769e-12,4.738117281589589e-19,0.0004724861431408287,1.9761900601958866e-07,,6.836902489956446e-21,4.235785151681377e-09,3.4196956417772196e-07,4.748542171369535e-13,0.10091836646742915,8.080586766200117e-14,,9.32597467322864e-13,,1.364282881902392e-17,1.2963466397560895e-07,8.30709957574584e-24,1.004239356810237e-19,4.38522740140075e-25,6.057594705867289e-16,8.77508123402077e-30
3071301,1.8769015303156995e-28,1.7520076596747617e-27,8.814235973892787e-23,9.305900953083656e-35,5.0181086267462005e-24,0.0,4.271323002090285e-28,1.546324459173522e-17,4.3415984402911807e-13,1.2382468142516897e-28,2.879925814001673e-31,1.9330959481029282e-34,1.3457632003384247e-36,2.89462346987842e-31,1.0016106867417604e-17,6.0652822387355e-24,5.336315042176415e-27,1.7102218006313263e-25,1.5023118078257848e-30,1.0278465373786278e-19,5.049127031812311e-09,1.1892459687940566e-21,1.4558500713857894e-19,,1.4418053703766354e-48,1.0885403501873746e-29,4.3928308883345694e-24,1.2629595793876637e-20,6.7285775448847e-26,2.3123654683097858e-31,,2.477475668140331e-34,,2.908713619394052e-54,2.0175251822310547e-29,3.0428221261762044e-37,6.8836612515210735e-34,2.3953129176586044e-28,1.5939542367044664e-34,5.87606574314227e-42
3093284,7.617803575630878e-16,2.7356405794822334e-15,3.4587316990215692e-09,1.0984337783300394e-19,4.584095659552099e-16,4.271323002090285e-28,0.0,1.0600430620515786e-12,1.3366460831700682e-14,6.7362938209527135e-19,3.3789137646499966e-32,1.974687018412282e-29,8.610122574496779e-29,8.970997198459193e-18,2.430630725522984e-13,7.7395587114851e-18,4.203667102205339e-22,5.77136970420559e-21,3.5058371491085604e-26,7.557830440967125e-17,8.389568585549513e-22,8.782714298999119e-16,1.7238132768978492e-17,,8.445440636753225e-44,4.172139127547557e-25,3.770965252103018e-19,5.000205393198099e-10,3.947488550450972e-16,4.0867348932955144e-26,,6.67457113734327e-30,,1.0887481944388103e-51,8.558648989140001e-25,1.3131676688445366e-25,1.5665280390767554e-21,1.2397785004978453e-30,3.012991903912348e-25,8.988123518149618e-31
3122533,1.578187335857759e-15,3.11252718707975e-16,9.161843298841069e-08,3.234175659076157e-19,7.746424789374847e-06,1.546324459173522e-17,1.0600430620515786e-12,0.0,2.6398987509540612e-11,6.223721760097755e-08,9.860331335925452e-14,5.064421034777843e-19,2.5404211348319655e-13,4.665738188326387e-16,1.4052113123002854e-07,5.307538178747625e-10,8.241612537100489e-12,5.9600679494585e-11,1.5715779285303013e-08,1.0978280534344705e-10,1.6141408748590127e-14,1.4947242560573455e-08,2.8780780011931136e-09,,6.542793970789801e-31,9.335845739503904e-13,9.945873393016308e-10,7.523439012873538e-10,7.811261735701853e-07,4.358954962116043e-16,,1.7867447098077353e-18,,4.108186693704375e-20,5.427296904400637e-13,4.464377845793042e-22,1.091051709153861e-18,6.37412350325154e-22,5.336040736796971e-19,2.2216205220732024e-27
3123905,4.964637999291474e-18,1.0155877993139161e-16,4.31367506507715e-13,2.3141136622995566e-22,1.0505870010760028e-13,4.3415984402911807e-13,1.3366460831700682e-14,2.6398987509540612e-11,0.0,1.3410619903379011e-17,8.606172521667921e-21,2.807866009344237e-22,5.374030159316831e-23,3.95542476643407e-19,4.129527365711608e-11,2.2401285825444366e-13,1.449628962797732e-15,2.5998453475200074e-15,8.943919763588673e-20,2.082217563007936e-13,2.0991054552825827e-08,7.895892223174979e-12,1.0714444587974764e-13,,3.2152780107895244e-36,4.0738990503959645e-18,8.703225214977663e-14,1.7611028081624796e-12,8.983457537345548e-15,2.7738962181281534e-19,,1.8755676515540502e-22,,2.844438039873311e-40,3.300363037434068e-18,4.009796273228971e-25,9.534570121077479e-22,2.84744962141167e-20,3.493577543155204e-22,3.8980039489088895e-29
3149791,5.885650152530262e-26,2.4150587909951286e-22,1.6313210999168046e-05,1.7588756376573754e-18,9.024206188015764e-05,1.2382468142516897e-28,6.7362938209527135e-19,6.223721760097755e-08,1.3410619903379011e-17,0.0,9.71191361255235e-21,3.7807350207013005e-23,2.2616067107585894e-13,9.27892619432615e-22,4.659827852263526e-08,2.820978443891066e-07,2.4787933493523266e-14,1.887667726200789e-12,1.9031728497931973e-19,9.781647395608023e-17,3.136564489008062e-23,3.8251595076714435e-08,2.884867621176046e-08,,5.07246087586926e-32,3.5140758222701177e-17,3.2938572755366915e-12,2.578068968555596e-17,0.00013454587919548748,1.0580685208142779e-19,,4.261954059564388e-21,,1.4985362793709466e-30,2.5627476094908134e-13,3.0614679535164945e-29,2.1195821794670716e-24,1.825268932049592e-30,2.6711572921306373e-19,2.136066449617448e-35
