inds,id,to_class,color,mean_visit,group_mean_visit
52,1622901,O_dVNC,#ff9070,4.901010101010101,4.916666400988512
53,1646076,unk,#acaac8,5.202586206896552,4.76568454135945
54,1678567,O_dVNC,#ff9070,4.266,4.916666400988512
55,1679034,unk,#acaac8,5.376760563380282,4.76568454135945
56,1706716,sens-AN,#018700,,
57,1715990,sens-AN,#018700,,
58,1805406,unk,#acaac8,5.594594594594595,4.76568454135945
59,1805418,unk,#acaac8,5.32289156626506,4.76568454135945
60,1805669,unk,#acaac8,4.759036144578313,4.76568454135945
61,1856512,sens-photoRh6,#3b6d01,,
62,1868538,unk,#acaac8,4.381836945304437,4.76568454135945
63,1924051,O_dSEZ,#b1826d,,3.9024214151283236
64,1961182,unk,#acaac8,5.049668874172186,4.76568454135945
65,2142817,unk,#acaac8,3.7875647668393784,4.76568454135945
66,2200028,sens-photoRh6,#3b6d01,,
67,2204467,LON,#97bca8,,6.705294705294705
68,2206279,sens-photoRh6,#3b6d01,,
69,2209091,sens-photoRh5,#54823b,,
70,2215247,sens-photoRh6,#3b6d01,,
71,2215447,sens-photoRh6,#3b6d01,,
72,2215622,sens-photoRh6,#3b6d01,,
73,2216131,sens-photoRh6,#3b6d01,,
74,2216187,sens-photoRh5,#54823b,,
75,2216445,sens-photoRh6,#3b6d01,,
76,2260755,O_RG,#916e56,5.329545454545454,4.420358162612881
77,2283495,O_RG-IPC,#916e56,4.086065573770492,4.153817666736132
78,2284021,sens-AN,#018700,,
79,2340336,sens-AN,#018700,,
80,2355126,O_RG-IPC,#916e56,4.2325327510917035,4.153817666736132
81,2357110,O_RG-IPC,#916e56,4.16266944734098,4.153817666736132
82,2369444,LHN;CN,#959167,3.037,3.397972771353514
83,2379529,unk,#acaac8,3.4871794871794872,4.76568454135945
84,2379544,unk,#acaac8,3.5776892430278884,4.76568454135945
85,2391092,motor-mPaN,#000000,,
86,2438653,unk,#acaac8,4.538239538239538,4.76568454135945
87,2439067,LHN,#d4e29e,3.651866801210898,3.6435544008734952
88,2439134,LHN,#d4e29e,3.7829218106995883,3.6435544008734952
89,2439150,unk,#acaac8,3.903341288782816,4.76568454135945
90,2456826,sens-AN,#018700,,
91,2495308,sens-PaN,#67aa00,,
92,2504517,unk,#acaac8,4.8040201005025125,4.76568454135945
93,2505266,unk,#acaac8,5.5759668508287294,4.76568454135945
94,2506050,MBIN-DAN,#db7e01,4.235,4.1080240720941745
95,2512602,LON,#97bca8,6.090909090909091,6.705294705294705
96,2532841,sens-photoRh6,#3b6d01,,
97,2544902,sens-photoRh6,#3b6d01,,
98,2552701,sens-photoRh5,#54823b,,
99,2557644,unk,#acaac8,2.7142857142857144,4.76568454135945
100,2568465,mPN-multi,#05acc6,2.163157894736842,2.0905612069983275
101,2568522,unk,#acaac8,2.067464635473341,4.76568454135945
102,2571761,sens-ORN,#00753f,,
103,2582391,sens-ORN,#00753f,,
104,2584838,sens-ORN,#00753f,,
105,2597151,unk,#acaac8,3.8381909547738693,4.76568454135945
106,2608843,sens-ORN,#00753f,,
107,2610744,sens-AN,#018700,,
108,2611805,sens-ORN,#00753f,,
109,2612527,mPN-multi,#05acc6,2.0,2.0905612069983275
110,2628785,unk,#acaac8,2.634791454730417,4.76568454135945
111,2648254,O_dSEZ,#b1826d,5.455479452054795,3.9024214151283236
112,2650887,CN2,#acaa59,4.478478478478478,4.427286928014286
113,2652641,unk,#acaac8,,4.76568454135945
114,2655798,unk,#acaac8,5.313850063532402,4.76568454135945
115,2659386,O_RG,#916e56,4.43398533007335,4.420358162612881
116,2659504,unk,#acaac8,6.1520979020979025,4.76568454135945
117,2663649,O_dUnk,#a55949,3.8388952819332567,5.021844712122992
118,2667061,FFN,#ba6efd,4.042553191489362,4.291185822395726
119,2667980,unk,#acaac8,4.87843137254902,4.76568454135945
120,2669331,LHN2,#ebffd4,4.245880861850444,3.73317180958222
121,2669844,O_dVNC,#ff9070,5.175675675675675,4.916666400988512
122,2670619,O_dVNC,#ff9070,6.293139293139293,4.916666400988512
123,2772093,unk,#acaac8,6.623574144486692,4.76568454135945
124,2775707,LON,#97bca8,8.0,6.705294705294705
125,2775943,LON,#97bca8,5.846153846153846,6.705294705294705
126,2776773,LHN,#d4e29e,4.399452804377565,3.6435544008734952
127,2797480,LHN2,#ebffd4,3.7911255411255413,3.73317180958222
128,2846555,unk,#acaac8,6.982507288629738,4.76568454135945
129,2852273,O_RG-IPC,#916e56,4.1863488624052,4.153817666736132
130,2854715,LHN2,#ebffd4,3.5190763052208833,3.73317180958222
131,2878185,unk,#acaac8,7.103448275862069,4.76568454135945
132,2881070,unk,#acaac8,5.921414538310413,4.76568454135945
133,2885630,unk,#acaac8,5.930555555555555,4.76568454135945
134,2910892,unk,#acaac8,,4.76568454135945
135,2911847,unk,#acaac8,6.62962962962963,4.76568454135945
136,2914206,LHN,#d4e29e,3.8877338877338876,3.6435544008734952
137,2920061,unk,#acaac8,3.8310740354535975,4.76568454135945
138,2920554,unk,#acaac8,3.289289289289289,4.76568454135945
139,2921933,LHN,#d4e29e,4.115638766519824,3.6435544008734952
140,2932028,LHN,#d4e29e,3.1693548387096775,3.6435544008734952
141,2935173,LHN,#d4e29e,3.2431886982845612,3.6435544008734952
142,2935198,LHN2,#ebffd4,3.348530901722391,3.73317180958222
143,2963280,LHN,#d4e29e,3.2074148296593186,3.6435544008734952
144,2964760,unk,#acaac8,4.888888888888889,4.76568454135945
145,2966602,LHN;CN,#959167,3.088,3.397972771353514
146,2979486,LHN,#d4e29e,4.099526066350711,3.6435544008734952
147,2979675,unk,#acaac8,4.142094017094017,4.76568454135945
148,2988292,LHN2,#ebffd4,3.516992790937178,3.73317180958222
149,3002410,tPN,#59b5df,4.2631578947368425,3.8251625770376076
150,3009700,O_dVNC,#ff9070,5.109090909090909,4.916666400988512
151,3010486,LHN2,#ebffd4,3.5194942044257114,3.73317180958222
152,3021609,unk,#acaac8,4.309017223910841,4.76568454135945
153,3027876,unk,#acaac8,3.985,4.76568454135945
154,3032520,sens-MN,#366962,1.0,1.0
155,3036249,sens-MN,#366962,1.0,1.0
156,3043970,unk,#acaac8,4.376595744680851,4.76568454135945
157,3044500,O_dSEZ,#b1826d,4.1062124248497,3.9024214151283236
158,3046503,O_RG-IPC,#916e56,4.140443505807814,4.153817666736132
159,3048606,O_dVNC,#ff9070,5.138231631382316,4.916666400988512
160,3050645,sens-MN,#366962,1.0,1.0
161,3054101,sens-MN,#366962,1.0,1.0
162,3058132,unk,#acaac8,6.904040404040404,4.76568454135945
163,3060480,unk,#acaac8,4.707903780068729,4.76568454135945
164,3061422,unk,#acaac8,3.7823129251700682,4.76568454135945
165,3071301,sens-MN,#366962,1.0,1.0
166,3122533,unk,#acaac8,6.978339350180505,4.76568454135945
167,3123905,sens-MN,#366962,1.0,1.0
168,3149791,unk,#acaac8,4.984782608695652,4.76568454135945
169,3157405,CN,#8c7700,3.313627254509018,3.7983443502979215
170,3158085,unk,#acaac8,3.592,4.76568454135945
171,3158123,LHN,#d4e29e,3.5307150050352467,3.6435544008734952
172,3158543,sens-ORN,#00753f,,
173,3166745,unk,#acaac8,6.507936507936508,4.76568454135945
174,3166836,unk,#acaac8,6.116141732283465,4.76568454135945
175,3167039,unk,#acaac8,4.153846153846154,4.76568454135945
176,3180681,unk,#acaac8,7.069105691056911,4.76568454135945
177,3182103,unk,#acaac8,6.919449901768173,4.76568454135945
178,3192952,sens-AN,#018700,,
179,3199456,sens-MN,#366962,1.0,1.0
180,3232277,CN,#8c7700,4.122733612273361,3.7983443502979215
181,3232808,unk,#acaac8,4.010596026490067,4.76568454135945
182,3234817,APL,#ff6200,3.6,3.6959999999999997
183,3235409,unk,#acaac8,3.1937751004016066,4.76568454135945
184,3251140,unk,#acaac8,6.326589595375722,4.76568454135945
185,3272218,unk,#acaac8,3.9854423292273236,4.76568454135945
186,3276003,unk,#acaac8,4.004,4.76568454135945
187,3281684,O_RG-IPC,#916e56,4.383863080684597,4.153817666736132
188,3299214,MBON,#f9eb4d,4.068,4.040236888965455
189,3340561,motor-mAN,#000000,,3.81710560480234
190,3347708,KC-1claw,#ff3464,3.078740157480315,4.38996722382392
191,3347834,KC-3claw,#ac1a13,4.402414486921529,4.369956959717558
192,3410499,sens-ORN,#00753f,,
193,3410506,sens-ORN,#00753f,,
194,3414508,unk,#acaac8,4.213925327951564,4.76568454135945
195,3420915,FFN,#ba6efd,3.67984693877551,4.291185822395726
196,3436420,unk,#acaac8,4.258955987717503,4.76568454135945
197,3450442,mPN-olfac,#05b3aa,2.3358449946178688,2.5857822425795507
198,3450751,LHN2,#ebffd4,2.098477157360406,3.73317180958222
199,3464773,sens-ORN,#00753f,,
200,3465659,sens-ORN,#00753f,,
201,3486381,uPN,#72b8ff,3.8374558303886928,3.9096022650624107
202,3486867,O_dSEZ,#b1826d,2.08373786407767,3.9024214151283236
203,3486950,unk,#acaac8,2.004008016032064,4.76568454135945
204,3487306,sens-thermo,#49a150,,
205,3497901,KC-4claw,#da015d,4.294036061026352,4.328619655098923
206,3498479,unk,#acaac8,4.001003009027081,4.76568454135945
207,3511996,sens-ORN,#00753f,,
208,3522293,KC-5claw,#ff3628,4.297777777777778,4.40495543267457
209,3538129,mPN-olfac,#05b3aa,3.1412213740458017,2.5857822425795507
210,3539170,unk,#acaac8,2.2137142857142855,4.76568454135945
211,3543931,unk,#acaac8,2.05699481865285,4.76568454135945
212,3547397,sens-ORN,#00753f,,
213,3556191,sens-AN,#018700,,
214,3561724,O_RG-IPC,#916e56,4.175054704595186,4.153817666736132
215,3586984,sens-AN,#018700,,
216,3587612,KC-3claw,#ac1a13,4.070044709388972,4.369956959717558
217,3592997,sens-ORN,#00753f,,
218,3595837,O_dVNC,#ff9070,4.7292817679558015,4.916666400988512
219,3598000,O_dVNC,#ff9070,5.180288461538462,4.916666400988512
220,3608397,sens-thermo,#49a150,,
221,3609202,sens-thermo,#49a150,,
222,3620633,O_dVNC,#ff9070,3.986,4.916666400988512
223,3622234,FFN,#ba6efd,3.8252747252747255,4.291185822395726
224,3639968,sens-thermo,#49a150,,
225,3650006,unk,#acaac8,2.0625954198473284,4.76568454135945
226,3650600,sens-thermo,#49a150,,
227,3652587,sens-AN,#018700,,
228,3664102,KC-4claw,#da015d,4.599735799207398,4.328619655098923
229,3690921,tPN,#59b5df,,3.8251625770376076
230,3694515,sens-ORN,#00753f,,
231,3707204,LHN2,#ebffd4,3.501632208922742,3.73317180958222
232,3708875,sens-ORN,#00753f,,
233,3712893,mPN-olfac,#05b3aa,2.5555555555555554,2.5857822425795507
234,3716797,sens-ORN,#00753f,,
235,3726990,LHN2,#ebffd4,3.8405612244897958,3.73317180958222
236,3727004,O_RG,#916e56,4.727748691099476,4.420358162612881
237,3727026,O_RG,#916e56,4.86896551724138,4.420358162612881
238,3729496,O_dSEZ,#b1826d,5.011345218800648,3.9024214151283236
239,3729504,unk,#acaac8,4.510362694300518,4.76568454135945
240,3732322,unk,#acaac8,,4.76568454135945
241,3736500,unk,#acaac8,2.4265809217577705,4.76568454135945
242,3756659,tPN,#59b5df,3.0977653631284916,3.8251625770376076
243,3762317,O_dSEZ,#b1826d,4.904183535762483,3.9024214151283236
244,3762787,O_RG,#916e56,4.754318618042227,4.420358162612881
245,3764792,O_dVNC,#ff9070,4.724346076458753,4.916666400988512
246,3765728,unk,#acaac8,3.692627206645898,4.76568454135945
247,3765735,LHN2,#ebffd4,3.482,3.73317180958222
248,3768025,sens-ORN,#00753f,,
249,3771794,sens-ORN,#00753f,,
250,3774568,sens-ORN,#00753f,,
251,3790004,sens-ORN,#00753f,,
252,3793681,unk,#acaac8,4.60961810466761,4.76568454135945
253,3793760,unk,#acaac8,3.977,4.76568454135945
254,3794023,LHN,#d4e29e,3.367389060887513,3.6435544008734952
255,3795424,sens-vtd,#00a316,,
256,3795498,sens-AN,#018700,,
257,3797420,O_dSEZ,#b1826d,2.0,3.9024214151283236
258,3806573,pLN,#00ebed,3.656862745098039,2.9487546219962173
259,3806652,O_dSEZ,#b1826d,2.621369294605809,3.9024214151283236
260,3813487,MBIN-OAN,#ffa52f,4.323110624315444,4.041622978412327
261,3813723,sens-ORN,#00753f,,
262,3814175,LHN,#d4e29e,3.1641490433031216,3.6435544008734952
263,3814635,unk,#acaac8,2.0712041884816754,4.76568454135945
264,3814651,LHN,#d4e29e,3.3063829787234043,3.6435544008734952
265,3814701,O_dSEZ,#b1826d,3.0716448032290615,3.9024214151283236
266,3814853,LHN,#d4e29e,3.4252758274824475,3.6435544008734952
267,3819157,KC-4claw,#da015d,4.1828125,4.328619655098923
268,3819171,KC-4claw,#da015d,4.355599214145383,4.328619655098923
269,3819859,unk,#acaac8,4.609800362976406,4.76568454135945
270,3820148,unk,#acaac8,4.192432432432432,4.76568454135945
271,3822523,sens-AN,#018700,,
272,3827211,sens-ORN,#00753f,,
273,3840345,sens-ORN,#00753f,,
274,3844799,unk,#acaac8,2.017634854771784,4.76568454135945
275,3844961,unk,#acaac8,2.0,4.76568454135945
276,3848843,unk,#acaac8,2.0092915214866434,4.76568454135945
277,3862443,unk,#acaac8,5.654804270462633,4.76568454135945
278,3865952,sens-ORN,#00753f,,
279,3869488,tPN,#59b5df,2.957894736842105,3.8251625770376076
280,3872653,sens-ORN,#00753f,,
281,3882998,unk,#acaac8,4.5071942446043165,4.76568454135945
282,3885215,sens-ORN,#00753f,,
283,3886356,MBIN-DAN,#db7e01,3.889,4.1080240720941745
284,3890028,MBIN,#ff8734,3.701,4.092659999428169
285,3893195,sens-ORN,#00753f,,
286,3896629,sens-ORN,#00753f,,
287,3913613,LHN,#d4e29e,3.1422764227642275,3.6435544008734952
288,3913620,CN,#8c7700,3.283,3.7983443502979215
289,3913629,LHN,#d4e29e,3.3326633165829147,3.6435544008734952
290,3915835,sens-vtd,#00a316,,
291,3925724,O_RG-ITP,#916e56,4.733826247689464,4.758548762791314
292,3926438,O_RG,#916e56,4.4661921708185055,4.420358162612881
293,3926669,O_RG,#916e56,4.510344827586207,4.420358162612881
294,3926904,O_RG-ITP,#916e56,4.7973856209150325,4.758548762791314
295,3928522,O_RG,#916e56,3.5301204819277108,4.420358162612881
296,3928574,O_RG-CA-LP,#916e56,3.8909899888765294,3.950479835019278
297,3928652,O_RG-CA-LP,#916e56,3.744027303754266,3.950479835019278
298,3930411,LHN2,#ebffd4,3.6115023474178405,3.73317180958222
299,3931398,unk,#acaac8,3.65,4.76568454135945
300,3932136,LHN,#d4e29e,3.470948012232416,3.6435544008734952
301,3944330,O_dSEZ,#b1826d,4.8976945244956775,3.9024214151283236
302,3944626,O_dSEZ,#b1826d,3.922,3.9024214151283236
303,3945136,unk,#acaac8,4.388888888888889,4.76568454135945
304,3945225,unk,#acaac8,4.126984126984127,4.76568454135945
305,3945232,FFN,#ba6efd,4.034934497816594,4.291185822395726
306,3945246,FB2N,#ff28fd,3.952,4.091731240248283
307,3945394,unk,#acaac8,4.300123001230013,4.76568454135945
308,3945454,FFN,#ba6efd,4.181303116147308,4.291185822395726
309,3945756,unk,#acaac8,4.205050505050505,4.76568454135945
310,3946166,O_dVNC,#ff9070,4.072,4.916666400988512
311,3946364,LHN2,#ebffd4,3.638663967611336,3.73317180958222
312,3946432,LHN,#d4e29e,3.7072402938090243,3.6435544008734952
313,3946569,LHN,#d4e29e,3.8822882288228824,3.6435544008734952
314,3954014,sens-ORN,#00753f,,
315,3958234,sens-ORN,#00753f,,
316,3963891,sens-ORN,#00753f,,
317,3966683,sens-AN,#018700,,
318,3979181,O_dVNC;CN,#ff9070,4.2304609218436875,4.23246492985972
319,3980315,sens-ORN,#00753f,,
320,3985829,sens-AN,#018700,,
321,3991518,tPN,#59b5df,4.297297297297297,3.8251625770376076
322,4017089,sens-AN,#018700,,
323,4017464,CX,#ffb500,5.179358717434869,5.193852301165331
324,4022539,MBON,#f9eb4d,3.306,4.040236888965455
325,4023881,sens-AN,#018700,,
326,4044654,sens-AN,#018700,,
327,4067286,CN,#8c7700,3.3863863863863863,3.7983443502979215
328,4073353,sens-ORN,#00753f,,
329,4076389,sens-ORN,#00753f,,
330,4096703,sens-AN,#018700,,
331,4097554,sens-AN,#018700,,
332,4099900,LHN,#d4e29e,3.265388496468214,3.6435544008734952
333,4101295,LHN,#d4e29e,3.088056680161943,3.6435544008734952
334,4101621,LHN,#d4e29e,3.0230923694779115,3.6435544008734952
335,4102413,LHN,#d4e29e,4.014705882352941,3.6435544008734952
336,4103336,FB2N,#ff28fd,4.295887662988967,4.091731240248283
337,4108016,tPN,#59b5df,5.304347826086956,3.8251625770376076
338,4108720,LHN,#d4e29e,3.250269687162891,3.6435544008734952
339,4110483,O_dVNC,#ff9070,5.610294117647059,4.916666400988512
340,4114133,FB2N,#ff28fd,3.9916666666666667,4.091731240248283
341,4116174,O_dSEZ,#b1826d,2.0,3.9024214151283236
342,4117305,KC-1claw,#ff3464,3.837037037037037,4.38996722382392
343,4119387,mPN-olfac,#05b3aa,2.175101214574899,2.5857822425795507
344,4127096,unk,#acaac8,3.90224358974359,4.76568454135945
345,4127707,LHN,#d4e29e,4.01707779886148,3.6435544008734952
346,4127926,unk,#acaac8,4.3094944512946975,4.76568454135945
347,4127938,unk,#acaac8,6.171532846715328,4.76568454135945
348,4127944,unk,#acaac8,3.83013698630137,4.76568454135945
349,4128002,LHN2,#ebffd4,4.925403225806452,3.73317180958222
350,4130960,unk,#acaac8,6.16060606060606,4.76568454135945
351,4134539,KC-3claw,#ac1a13,4.064798598949212,4.369956959717558
352,4142619,CX,#ffb500,5.012539184952978,5.193852301165331
353,4144377,FBN,#c144bc,4.463168516649849,4.28876585053131
354,4152020,LHN2,#ebffd4,3.4929032258064514,3.73317180958222
355,4152272,FB2N,#ff28fd,4.826359832635983,4.091731240248283
356,4154421,tPN,#59b5df,5.383720930232558,3.8251625770376076
357,4173633,CX,#ffb500,5.90158371040724,5.193852301165331
358,4180774,FBN,#c144bc,4.642933049946865,4.28876585053131
359,4185530,CX,#ffb500,5.3910355486862445,5.193852301165331
360,4188290,O_RG;O_dVNC,#ff9070,4.670639219934994,4.6080468826947705
361,4188325,CN2,#acaa59,4.851808634772462,4.427286928014286
362,4190567,FBN,#c144bc,5.770833333333333,4.28876585053131
363,4195012,MBON,#f9eb4d,4.027,4.040236888965455
364,4199033,FAN,#b500ff,4.654,4.160638245398144
365,4201020,FFN,#ba6efd,6.117782909930716,4.291185822395726
366,4201555,FB2N,#ff28fd,5.481788079470198,4.091731240248283
367,4214582,CN,#8c7700,4.135,3.7983443502979215
368,4215611,O_dSEZ,#b1826d,5.033057851239669,3.9024214151283236
369,4227304,KC-1claw,#ff3464,4.130624092888244,4.38996722382392
370,4227544,KC-4claw,#da015d,3.6623831775700935,4.328619655098923
371,4227831,CN2,#acaa59,4.408,4.427286928014286
372,4227880,unk,#acaac8,4.824210526315789,4.76568454135945
373,4228105,unk,#acaac8,5.0143329658213895,4.76568454135945
374,4228119,unk,#acaac8,4.574,4.76568454135945
375,4229950,KC-2claw,#ae083f,3.979966611018364,4.356162126457622
376,4230061,KC-1claw,#ff3464,4.948,4.38996722382392
377,4230739,KC-1claw,#ff3464,3.3051075268817205,4.38996722382392
378,4230749,MBON,#f9eb4d,4.037,4.040236888965455
379,4234009,MBON,#f9eb4d,3.8778778778778777,4.040236888965455
380,4234016,FFN,#ba6efd,5.047911547911548,4.291185822395726
381,4234559,CN2,#acaa59,4.304128902316213,4.427286928014286
382,4235139,MBIN,#ff8734,4.683467741935484,4.092659999428169
383,4241192,KC-1claw,#ff3464,4.25990099009901,4.38996722382392
384,4241237,MBON,#f9eb4d,4.033,4.040236888965455
385,4247099,cLN,#59e2ff,3.9582089552238804,3.11955265944866
386,4260935,tPN,#59b5df,2.949468085106383,3.8251625770376076
387,4274518,CN2,#acaa59,4.416382252559727,4.427286928014286
388,4279887,LHN,#d4e29e,3.9864532019704435,3.6435544008734952
389,4311241,unk,#acaac8,5.071428571428571,4.76568454135945
390,4311586,unk,#acaac8,2.5255102040816326,4.76568454135945
391,4319395,LHN,#d4e29e,3.9163292847503373,3.6435544008734952
392,4324479,unk,#acaac8,5.476923076923077,4.76568454135945
393,4324567,unk,#acaac8,5.243827160493828,4.76568454135945
394,4324898,mPN-olfac,#05b3aa,2.640650406504065,2.5857822425795507
395,4327684,mPN-multi,#05acc6,2.116869918699187,2.0905612069983275
396,4337398,FB2N,#ff28fd,4.84346035015448,4.091731240248283
397,4338596,sens-MN,#366962,1.0,1.0
398,4346154,unk,#acaac8,5.256678281068525,4.76568454135945
399,4354933,uPN,#72b8ff,3.7115384615384617,3.9096022650624107
400,4363883,sens-vtd,#00a316,,
401,4379508,LHN,#d4e29e,3.3454935622317596,3.6435544008734952
402,4379603,LHN2,#ebffd4,3.4210526315789473,3.73317180958222
403,4381129,MBIN,#ff8734,4.903517587939699,4.092659999428169
404,4381377,MBIN-DAN,#db7e01,4.111,4.1080240720941745
405,4390116,CX,#ffb500,5.254901960784314,5.193852301165331
406,4391317,LHN,#d4e29e,3.6292735042735043,3.6435544008734952
407,4391978,mPN-multi,#05acc6,2.001,2.0905612069983275
408,4393026,LHN,#d4e29e,4.39198606271777,3.6435544008734952
409,4393049,unk,#acaac8,2.019977802441731,4.76568454135945
410,4393350,unk,#acaac8,6.298136645962733,4.76568454135945
411,4398543,LHN,#d4e29e,3.511574074074074,3.6435544008734952
412,4400767,O_RG,#916e56,4.986725663716814,4.420358162612881
413,4401350,MBON,#f9eb4d,4.121,4.040236888965455
414,4408362,unk,#acaac8,5.2564389697648375,4.76568454135945
415,4408369,unk,#acaac8,4.969633507853403,4.76568454135945
416,4408397,FAN,#b500ff,4.493,4.160638245398144
417,4409374,CN2,#acaa59,4.296747967479675,4.427286928014286
418,4411505,KC-2claw,#ae083f,3.6768,4.356162126457622
419,4411542,CN,#8c7700,4.00802407221665,3.7983443502979215
420,4411688,FB2N,#ff28fd,4.015,4.091731240248283
421,4412036,KC-1claw,#ff3464,4.4324324324324325,4.38996722382392
422,4412315,KC-1claw,#ff3464,3.1004901960784315,4.38996722382392
423,4414163,MBIN-DAN,#db7e01,4.068158697863683,4.1080240720941745
424,4414184,MBIN-DAN,#db7e01,4.171198388721048,4.1080240720941745
425,4414426,KC-4claw,#da015d,3.805810397553517,4.328619655098923
426,4415241,KC-2claw,#ae083f,3.352517985611511,4.356162126457622
427,4422289,LHN,#d4e29e,3.084,3.6435544008734952
428,4433197,CX,#ffb500,5.853688029020557,5.193852301165331
429,4433960,CN,#8c7700,4.734581497797357,3.7983443502979215
430,4444354,KC-1claw,#ff3464,4.888349514563107,4.38996722382392
431,4453485,O_RG-IPC,#916e56,4.08167770419426,4.153817666736132
432,4473922,CN,#8c7700,3.973,3.7983443502979215
433,4493199,uPN,#72b8ff,3.7903225806451615,3.9096022650624107
434,4506509,O_RG-IPC,#916e56,4.148106904231626,4.153817666736132
435,4507955,FFN,#ba6efd,5.706422018348624,4.291185822395726
436,4514494,FAN,#b500ff,3.909644670050761,4.160638245398144
437,4515496,unk,#acaac8,5.133032694475761,4.76568454135945
438,4518546,KC-1claw,#ff3464,4.385074626865672,4.38996722382392
439,4523584,O_RG,#916e56,4.321554770318021,4.420358162612881
440,4523803,O_RG,#916e56,4.286616161616162,4.420358162612881
441,4541081,O_dSEZ,#b1826d,3.0253164556962027,3.9024214151283236
442,4570270,LHN,#d4e29e,3.874058127018299,3.6435544008734952
443,4575178,unk,#acaac8,4.545180722891566,4.76568454135945
444,4591713,unk,#acaac8,5.422957600827301,4.76568454135945
445,4598109,MBON,#f9eb4d,4.021,4.040236888965455
446,4598363,MBON,#f9eb4d,4.078,4.040236888965455
447,4607160,LHN,#d4e29e,3.4210526315789473,3.6435544008734952
448,4617479,FBN,#c144bc,4.15,4.28876585053131
449,4620453,unk,#acaac8,4.371052631578947,4.76568454135945
450,4635057,LHN,#d4e29e,4.019070321811681,3.6435544008734952
451,4636432,LHN,#d4e29e,3.6381679389312978,3.6435544008734952
452,4637677,unk,#acaac8,4.233739837398374,4.76568454135945
453,4651929,uPN,#72b8ff,3.443762781186094,3.9096022650624107
454,4664256,unk,#acaac8,5.320388349514563,4.76568454135945
455,4665186,LHN,#d4e29e,3.9688796680497926,3.6435544008734952
456,4665627,FFN,#ba6efd,5.845597104945718,4.291185822395726
457,4679139,mPN-multi,#05acc6,2.104887983706721,2.0905612069983275
458,4680995,LHN,#d4e29e,3.049049049049049,3.6435544008734952
459,4700078,mPN-olfac,#05b3aa,2.502173913043478,2.5857822425795507
460,4700182,unk,#acaac8,2.084507042253521,4.76568454135945
461,4721087,unk,#acaac8,5.550510783200908,4.76568454135945
462,4721538,LHN;CN,#959167,3.820820820820821,3.397972771353514
463,4749004,unk,#acaac8,5.410526315789474,4.76568454135945
464,4778745,LHN,#d4e29e,3.791862284820031,3.6435544008734952
465,4780707,LHN,#d4e29e,3.2223350253807106,3.6435544008734952
466,4785242,LHN2,#ebffd4,3.314777327935223,3.73317180958222
467,4812481,unk,#acaac8,5.364526659412404,4.76568454135945
468,4847079,unk,#acaac8,5.306577480490524,4.76568454135945
469,4849988,CN2,#acaa59,4.870143149284254,4.427286928014286
