inds,id,to_class,color,mean_visit,group_mean_visit
117,2663649,O_dUnk,#a55949,3.6206896551724137,4.992683595206518
118,2667061,FFN,#ba6efd,3.783505154639175,4.279672454951816
119,2667980,unk,#acaac8,4.8088235294117645,4.743184773068051
120,2669331,LHN2,#ebffd4,4.1265822784810124,3.721119661061875
121,2669844,O_dVNC,#ff9070,5.177083333333333,4.908566071627426
122,2670619,O_dVNC,#ff9070,6.521739130434782,4.908566071627426
123,2772093,unk,#acaac8,6.882352941176471,4.743184773068051
124,2775707,LON,#97bca8,,6.0
125,2775943,LON,#97bca8,,6.0
126,2776773,LHN,#d4e29e,4.328571428571428,3.6035292066187505
127,2797480,LHN2,#ebffd4,3.7282608695652173,3.721119661061875
128,2846555,unk,#acaac8,7.151515151515151,4.743184773068051
129,2852273,O_RG-IPC,#916e56,4.163265306122449,4.164631277654325
130,2854715,LHN2,#ebffd4,3.55,3.721119661061875
131,2878185,unk,#acaac8,6.65,4.743184773068051
132,2881070,unk,#acaac8,5.7,4.743184773068051
133,2885630,unk,#acaac8,6.555555555555555,4.743184773068051
134,2910892,unk,#acaac8,,4.743184773068051
135,2911847,unk,#acaac8,6.913043478260869,4.743184773068051
136,2914206,LHN,#d4e29e,3.711340206185567,3.6035292066187505
137,2920061,unk,#acaac8,3.774193548387097,4.743184773068051
138,2920554,unk,#acaac8,3.3333333333333335,4.743184773068051
139,2921933,LHN,#d4e29e,4.241758241758242,3.6035292066187505
140,2932028,LHN,#d4e29e,3.163265306122449,3.6035292066187505
141,2935173,LHN,#d4e29e,3.27,3.6035292066187505
142,2935198,LHN2,#ebffd4,3.336734693877551,3.721119661061875
143,2963280,LHN,#d4e29e,3.27,3.6035292066187505
144,2964760,unk,#acaac8,4.763636363636364,4.743184773068051
145,2966602,LHN;CN,#959167,3.06,3.3917320595551557
146,2979486,LHN,#d4e29e,4.063291139240507,3.6035292066187505
147,2979675,unk,#acaac8,3.9263157894736844,4.743184773068051
148,2988292,LHN2,#ebffd4,3.649484536082474,3.721119661061875
149,3002410,tPN,#59b5df,4.5,3.7259566227378835
150,3009700,O_dVNC,#ff9070,4.829545454545454,4.908566071627426
151,3010486,LHN2,#ebffd4,3.3979591836734695,3.721119661061875
152,3021609,unk,#acaac8,4.346938775510204,4.743184773068051
153,3027876,unk,#acaac8,3.98,4.743184773068051
154,3032520,sens-MN,#366962,1.0,1.0
155,3036249,sens-MN,#366962,1.0,1.0
156,3043970,unk,#acaac8,4.25,4.743184773068051
157,3044500,O_dSEZ,#b1826d,4.15,3.8664602882066847
158,3046503,O_RG-IPC,#916e56,4.24,4.164631277654325
159,3048606,O_dVNC,#ff9070,5.074074074074074,4.908566071627426
160,3050645,sens-MN,#366962,1.0,1.0
161,3054101,sens-MN,#366962,1.0,1.0
162,3058132,unk,#acaac8,6.636363636363637,4.743184773068051
163,3060480,unk,#acaac8,4.747252747252747,4.743184773068051
164,3061422,unk,#acaac8,3.7901234567901234,4.743184773068051
165,3071301,sens-MN,#366962,1.0,1.0
166,3122533,unk,#acaac8,6.461538461538462,4.743184773068051
167,3123905,sens-MN,#366962,1.0,1.0
168,3149791,unk,#acaac8,5.010752688172043,4.743184773068051
169,3157405,CN,#8c7700,3.28,3.7934602268423663
170,3158085,unk,#acaac8,3.73,4.743184773068051
171,3158123,LHN,#d4e29e,3.4444444444444446,3.6035292066187505
172,3158543,sens-ORN,#00753f,,
173,3166745,unk,#acaac8,7.0,4.743184773068051
174,3166836,unk,#acaac8,5.944444444444445,4.743184773068051
175,3167039,unk,#acaac8,3.892857142857143,4.743184773068051
176,3180681,unk,#acaac8,6.842105263157895,4.743184773068051
177,3182103,unk,#acaac8,6.981481481481482,4.743184773068051
178,3192952,sens-AN,#018700,,
179,3199456,sens-MN,#366962,1.0,1.0
180,3232277,CN,#8c7700,4.104477611940299,3.7934602268423663
181,3232808,unk,#acaac8,4.328947368421052,4.743184773068051
182,3234817,APL,#ff6200,3.55,3.675
183,3235409,unk,#acaac8,3.26,4.743184773068051
184,3251140,unk,#acaac8,6.108108108108108,4.743184773068051
185,3272218,unk,#acaac8,3.7934782608695654,4.743184773068051
186,3276003,unk,#acaac8,4.01,4.743184773068051
187,3281684,O_RG-IPC,#916e56,4.379746835443038,4.164631277654325
188,3299214,MBON,#f9eb4d,4.07,4.045937734848909
189,3340561,motor-mAN,#000000,,3.5280608047414765
190,3347708,KC-1claw,#ff3464,3.0,4.378754129367294
191,3347834,KC-3claw,#ac1a13,4.2745098039215685,4.359185755782678
192,3410499,sens-ORN,#00753f,,
193,3410506,sens-ORN,#00753f,,
194,3414508,unk,#acaac8,4.23469387755102,4.743184773068051
195,3420915,FFN,#ba6efd,3.6506024096385543,4.279672454951816
196,3436420,unk,#acaac8,4.153061224489796,4.743184773068051
197,3450442,mPN-olfac,#05b3aa,2.3195876288659796,2.5450283011283665
198,3450751,LHN2,#ebffd4,2.04,3.721119661061875
199,3464773,sens-ORN,#00753f,,
200,3465659,sens-ORN,#00753f,,
201,3486381,uPN,#72b8ff,3.676470588235294,3.9431483830564202
202,3486867,O_dSEZ,#b1826d,2.0786516853932584,3.8664602882066847
203,3486950,unk,#acaac8,2.0,4.743184773068051
204,3487306,sens-thermo,#49a150,,
205,3497901,KC-4claw,#da015d,4.386666666666667,4.32934512840406
206,3498479,unk,#acaac8,3.97,4.743184773068051
207,3511996,sens-ORN,#00753f,,
208,3522293,KC-5claw,#ff3628,4.833333333333333,4.433866494265713
209,3538129,mPN-olfac,#05b3aa,2.9298245614035086,2.5450283011283665
210,3539170,unk,#acaac8,2.216867469879518,4.743184773068051
211,3543931,unk,#acaac8,2.0842105263157893,4.743184773068051
212,3547397,sens-ORN,#00753f,,
213,3556191,sens-AN,#018700,,
214,3561724,O_RG-IPC,#916e56,4.21978021978022,4.164631277654325
215,3586984,sens-AN,#018700,,
216,3587612,KC-3claw,#ac1a13,4.2835820895522385,4.359185755782678
217,3592997,sens-ORN,#00753f,,
218,3595837,O_dVNC,#ff9070,4.6938775510204085,4.908566071627426
219,3598000,O_dVNC,#ff9070,5.2439024390243905,4.908566071627426
220,3608397,sens-thermo,#49a150,,
221,3609202,sens-thermo,#49a150,,
222,3620633,O_dVNC,#ff9070,3.98,4.908566071627426
223,3622234,FFN,#ba6efd,3.764705882352941,4.279672454951816
224,3639968,sens-thermo,#49a150,,
225,3650006,unk,#acaac8,2.0140845070422535,4.743184773068051
226,3650600,sens-thermo,#49a150,,
227,3652587,sens-AN,#018700,,
228,3664102,KC-4claw,#da015d,4.453333333333333,4.32934512840406
229,3690921,tPN,#59b5df,,3.7259566227378835
230,3694515,sens-ORN,#00753f,,
231,3707204,LHN2,#ebffd4,3.4623655913978495,3.721119661061875
232,3708875,sens-ORN,#00753f,,
233,3712893,mPN-olfac,#05b3aa,2.4166666666666665,2.5450283011283665
234,3716797,sens-ORN,#00753f,,
235,3726990,LHN2,#ebffd4,3.9156626506024095,3.721119661061875
236,3727004,O_RG,#916e56,4.611111111111111,4.442096026551946
237,3727026,O_RG,#916e56,5.133333333333334,4.442096026551946
238,3729496,O_dSEZ,#b1826d,5.061538461538461,3.8664602882066847
239,3729504,unk,#acaac8,4.589041095890411,4.743184773068051
240,3732322,unk,#acaac8,,4.743184773068051
241,3736500,unk,#acaac8,2.625,4.743184773068051
242,3756659,tPN,#59b5df,3.0555555555555554,3.7259566227378835
243,3762317,O_dSEZ,#b1826d,4.815789473684211,3.8664602882066847
244,3762787,O_RG,#916e56,4.725806451612903,4.442096026551946
245,3764792,O_dVNC,#ff9070,4.82,4.908566071627426
246,3765728,unk,#acaac8,3.6262626262626263,4.743184773068051
247,3765735,LHN2,#ebffd4,3.42,3.721119661061875
248,3768025,sens-ORN,#00753f,,
249,3771794,sens-ORN,#00753f,,
250,3774568,sens-ORN,#00753f,,
251,3790004,sens-ORN,#00753f,,
252,3793681,unk,#acaac8,4.852941176470588,4.743184773068051
253,3793760,unk,#acaac8,3.96,4.743184773068051
254,3794023,LHN,#d4e29e,3.515463917525773,3.6035292066187505
255,3795424,sens-vtd,#00a316,,
256,3795498,sens-AN,#018700,,
257,3797420,O_dSEZ,#b1826d,2.0,3.8664602882066847
258,3806573,pLN,#00ebed,3.210526315789474,2.923827754448773
259,3806652,O_dSEZ,#b1826d,2.557894736842105,3.8664602882066847
260,3813487,MBIN-OAN,#ffa52f,4.340909090909091,4.036193181818182
261,3813723,sens-ORN,#00753f,,
262,3814175,LHN,#d4e29e,3.12,3.6035292066187505
263,3814635,unk,#acaac8,2.098901098901099,4.743184773068051
264,3814651,LHN,#d4e29e,3.1808510638297873,3.6035292066187505
265,3814701,O_dSEZ,#b1826d,3.05,3.8664602882066847
266,3814853,LHN,#d4e29e,3.43,3.6035292066187505
267,3819157,KC-4claw,#da015d,4.238095238095238,4.32934512840406
268,3819171,KC-4claw,#da015d,4.1923076923076925,4.32934512840406
269,3819859,unk,#acaac8,4.48,4.743184773068051
270,3820148,unk,#acaac8,4.3882352941176475,4.743184773068051
271,3822523,sens-AN,#018700,,
272,3827211,sens-ORN,#00753f,,
273,3840345,sens-ORN,#00753f,,
274,3844799,unk,#acaac8,2.020408163265306,4.743184773068051
275,3844961,unk,#acaac8,2.0,4.743184773068051
276,3848843,unk,#acaac8,2.0,4.743184773068051
277,3862443,unk,#acaac8,5.583333333333333,4.743184773068051
278,3865952,sens-ORN,#00753f,,
279,3869488,tPN,#59b5df,2.8333333333333335,3.7259566227378835
280,3872653,sens-ORN,#00753f,,
281,3882998,unk,#acaac8,4.428571428571429,4.743184773068051
282,3885215,sens-ORN,#00753f,,
283,3886356,MBIN-DAN,#db7e01,4.0,4.106739297222648
284,3890028,MBIN,#ff8734,3.73,4.041072893887327
285,3893195,sens-ORN,#00753f,,
286,3896629,sens-ORN,#00753f,,
287,3913613,LHN,#d4e29e,3.134020618556701,3.6035292066187505
288,3913620,CN,#8c7700,3.32,3.7934602268423663
289,3913629,LHN,#d4e29e,3.36734693877551,3.6035292066187505
290,3915835,sens-vtd,#00a316,,
291,3925724,O_RG-ITP,#916e56,4.786885245901639,4.776289138061226
292,3926438,O_RG,#916e56,4.666666666666667,4.442096026551946
293,3926669,O_RG,#916e56,4.857142857142857,4.442096026551946
294,3926904,O_RG-ITP,#916e56,5.078947368421052,4.776289138061226
295,3928522,O_RG,#916e56,3.5,4.442096026551946
296,3928574,O_RG-CA-LP,#916e56,4.075268817204301,3.9807201478181535
297,3928652,O_RG-CA-LP,#916e56,3.7752808988764044,3.9807201478181535
298,3930411,LHN2,#ebffd4,3.607142857142857,3.721119661061875
299,3931398,unk,#acaac8,3.68,4.743184773068051
300,3932136,LHN,#d4e29e,3.479591836734694,3.6035292066187505
301,3944330,O_dSEZ,#b1826d,4.914285714285715,3.8664602882066847
302,3944626,O_dSEZ,#b1826d,4.05,3.8664602882066847
303,3945136,unk,#acaac8,4.333333333333333,4.743184773068051
304,3945225,unk,#acaac8,4.319587628865979,4.743184773068051
305,3945232,FFN,#ba6efd,4.107692307692307,4.279672454951816
306,3945246,FB2N,#ff28fd,3.92,4.104798457040499
307,3945394,unk,#acaac8,4.304878048780488,4.743184773068051
308,3945454,FFN,#ba6efd,4.074626865671642,4.279672454951816
309,3945756,unk,#acaac8,4.1,4.743184773068051
310,3946166,O_dVNC,#ff9070,4.09,4.908566071627426
311,3946364,LHN2,#ebffd4,3.6597938144329896,3.721119661061875
312,3946432,LHN,#d4e29e,3.84375,3.6035292066187505
313,3946569,LHN,#d4e29e,3.8295454545454546,3.6035292066187505
314,3954014,sens-ORN,#00753f,,
315,3958234,sens-ORN,#00753f,,
316,3963891,sens-ORN,#00753f,,
317,3966683,sens-AN,#018700,,
318,3979181,O_dVNC;CN,#ff9070,4.3232323232323235,4.281616161616162
319,3980315,sens-ORN,#00753f,,
320,3985829,sens-AN,#018700,,
321,3991518,tPN,#59b5df,4.166666666666667,3.7259566227378835
322,4017089,sens-AN,#018700,,
323,4017464,CX,#ffb500,5.17,5.217311883697357
324,4022539,MBON,#f9eb4d,3.37,4.045937734848909
325,4023881,sens-AN,#018700,,
326,4044654,sens-AN,#018700,,
327,4067286,CN,#8c7700,3.43,3.7934602268423663
328,4073353,sens-ORN,#00753f,,
329,4076389,sens-ORN,#00753f,,
330,4096703,sens-AN,#018700,,
331,4097554,sens-AN,#018700,,
332,4099900,LHN,#d4e29e,3.25,3.6035292066187505
333,4101295,LHN,#d4e29e,3.0707070707070705,3.6035292066187505
334,4101621,LHN,#d4e29e,3.0202020202020203,3.6035292066187505
335,4102413,LHN,#d4e29e,3.888888888888889,3.6035292066187505
336,4103336,FB2N,#ff28fd,4.32,4.104798457040499
337,4108016,tPN,#59b5df,4.75,3.7259566227378835
338,4108720,LHN,#d4e29e,3.1894736842105265,3.6035292066187505
339,4110483,O_dVNC,#ff9070,5.576923076923077,4.908566071627426
340,4114133,FB2N,#ff28fd,3.9690721649484537,4.104798457040499
341,4116174,O_dSEZ,#b1826d,2.0,3.8664602882066847
342,4117305,KC-1claw,#ff3464,3.7142857142857144,4.378754129367294
343,4119387,mPN-olfac,#05b3aa,2.1717171717171717,2.5450283011283665
344,4127096,unk,#acaac8,3.9365079365079363,4.743184773068051
345,4127707,LHN,#d4e29e,4.0,3.6035292066187505
346,4127926,unk,#acaac8,4.329113924050633,4.743184773068051
347,4127938,unk,#acaac8,6.16,4.743184773068051
348,4127944,unk,#acaac8,3.7027027027027026,4.743184773068051
349,4128002,LHN2,#ebffd4,4.963636363636364,3.721119661061875
350,4130960,unk,#acaac8,6.147058823529412,4.743184773068051
351,4134539,KC-3claw,#ac1a13,4.112903225806452,4.359185755782678
352,4142619,CX,#ffb500,5.03125,5.217311883697357
353,4144377,FBN,#c144bc,4.555555555555555,4.3001921565721375
354,4152020,LHN2,#ebffd4,3.4935064935064934,3.721119661061875
355,4152272,FB2N,#ff28fd,4.864583333333333,4.104798457040499
356,4154421,tPN,#59b5df,5.454545454545454,3.7259566227378835
357,4173633,CX,#ffb500,5.810526315789474,5.217311883697357
358,4180774,FBN,#c144bc,4.515789473684211,4.3001921565721375
359,4185530,CX,#ffb500,5.485294117647059,5.217311883697357
360,4188290,O_RG;O_dVNC,#ff9070,4.56989247311828,4.650114775884983
361,4188325,CN2,#acaa59,4.9186046511627906,4.4300735971185095
362,4190567,FBN,#c144bc,5.790697674418604,4.3001921565721375
363,4195012,MBON,#f9eb4d,4.03,4.045937734848909
364,4199033,FAN,#b500ff,4.68,4.184920222634508
365,4201020,FFN,#ba6efd,6.083333333333333,4.279672454951816
366,4201555,FB2N,#ff28fd,5.5636363636363635,4.104798457040499
367,4214582,CN,#8c7700,4.09,3.7934602268423663
368,4215611,O_dSEZ,#b1826d,5.0,3.8664602882066847
369,4227304,KC-1claw,#ff3464,4.029850746268656,4.378754129367294
370,4227544,KC-4claw,#da015d,3.635294117647059,4.32934512840406
371,4227831,CN2,#acaa59,4.39,4.4300735971185095
372,4227880,unk,#acaac8,4.86734693877551,4.743184773068051
373,4228105,unk,#acaac8,4.911111111111111,4.743184773068051
374,4228119,unk,#acaac8,4.54,4.743184773068051
375,4229950,KC-2claw,#ae083f,4.016949152542373,4.331357838073997
376,4230061,KC-1claw,#ff3464,4.961538461538462,4.378754129367294
377,4230739,KC-1claw,#ff3464,3.289473684210526,4.378754129367294
378,4230749,MBON,#f9eb4d,4.04,4.045937734848909
379,4234009,MBON,#f9eb4d,3.92,4.045937734848909
380,4234016,FFN,#ba6efd,4.954545454545454,4.279672454951816
381,4234559,CN2,#acaa59,4.373737373737374,4.4300735971185095
382,4235139,MBIN,#ff8734,4.7272727272727275,4.041072893887327
383,4241192,KC-1claw,#ff3464,4.333333333333333,4.378754129367294
384,4241237,MBON,#f9eb4d,4.01,4.045937734848909
385,4247099,cLN,#59e2ff,4.0,3.169039351851852
386,4260935,tPN,#59b5df,2.86046511627907,3.7259566227378835
387,4274518,CN2,#acaa59,4.4222222222222225,4.4300735971185095
388,4279887,LHN,#d4e29e,3.835294117647059,3.6035292066187505
389,4311241,unk,#acaac8,5.154929577464789,4.743184773068051
390,4311586,unk,#acaac8,2.484536082474227,4.743184773068051
391,4319395,LHN,#d4e29e,3.802469135802469,3.6035292066187505
392,4324479,unk,#acaac8,5.285714285714286,4.743184773068051
393,4324567,unk,#acaac8,5.177083333333333,4.743184773068051
394,4324898,mPN-olfac,#05b3aa,2.6507936507936507,2.5450283011283665
395,4327684,mPN-multi,#05acc6,2.25,2.07757131153239
396,4337398,FB2N,#ff28fd,4.778947368421052,4.104798457040499
397,4338596,sens-MN,#366962,1.0,1.0
398,4346154,unk,#acaac8,5.162790697674419,4.743184773068051
399,4354933,uPN,#72b8ff,3.625,3.9431483830564202
400,4363883,sens-vtd,#00a316,,
401,4379508,LHN,#d4e29e,3.2527472527472527,3.6035292066187505
402,4379603,LHN2,#ebffd4,3.348314606741573,3.721119661061875
403,4381129,MBIN,#ff8734,4.83,4.041072893887327
404,4381377,MBIN-DAN,#db7e01,4.1,4.106739297222648
405,4390116,CX,#ffb500,5.253164556962025,5.217311883697357
406,4391317,LHN,#d4e29e,3.526315789473684,3.6035292066187505
407,4391978,mPN-multi,#05acc6,2.0,2.07757131153239
408,4393026,LHN,#d4e29e,4.145161290322581,3.6035292066187505
409,4393049,unk,#acaac8,2.0210526315789474,4.743184773068051
410,4393350,unk,#acaac8,6.083333333333333,4.743184773068051
411,4398543,LHN,#d4e29e,3.4642857142857144,3.6035292066187505
412,4400767,O_RG,#916e56,5.137254901960785,4.442096026551946
413,4401350,MBON,#f9eb4d,4.11,4.045937734848909
414,4408362,unk,#acaac8,5.355555555555555,4.743184773068051
415,4408369,unk,#acaac8,4.86734693877551,4.743184773068051
416,4408397,FAN,#b500ff,4.51,4.184920222634508
417,4409374,CN2,#acaa59,4.244897959183674,4.4300735971185095
418,4411505,KC-2claw,#ae083f,3.635135135135135,4.331357838073997
419,4411542,CN,#8c7700,4.02,3.7934602268423663
420,4411688,FB2N,#ff28fd,4.01,4.104798457040499
421,4412036,KC-1claw,#ff3464,4.666666666666667,4.378754129367294
422,4412315,KC-1claw,#ff3464,3.0454545454545454,4.378754129367294
423,4414163,MBIN-DAN,#db7e01,4.17,4.106739297222648
424,4414184,MBIN-DAN,#db7e01,4.112244897959184,4.106739297222648
425,4414426,KC-4claw,#da015d,4.127272727272727,4.32934512840406
426,4415241,KC-2claw,#ae083f,3.3092783505154637,4.331357838073997
427,4422289,LHN,#d4e29e,3.11,3.6035292066187505
428,4433197,CX,#ffb500,5.947368421052632,5.217311883697357
429,4433960,CN,#8c7700,4.725274725274725,3.7934602268423663
430,4444354,KC-1claw,#ff3464,4.863636363636363,4.378754129367294
431,4453485,O_RG-IPC,#916e56,4.076086956521739,4.164631277654325
432,4473922,CN,#8c7700,3.99,3.7934602268423663
433,4493199,uPN,#72b8ff,3.7142857142857144,3.9431483830564202
434,4506509,O_RG-IPC,#916e56,4.135416666666667,4.164631277654325
435,4507955,FFN,#ba6efd,5.571428571428571,4.279672454951816
436,4514494,FAN,#b500ff,4.0,4.184920222634508
437,4515496,unk,#acaac8,5.217391304347826,4.743184773068051
438,4518546,KC-1claw,#ff3464,4.608695652173913,4.378754129367294
439,4523584,O_RG,#916e56,4.409090909090909,4.442096026551946
440,4523803,O_RG,#916e56,4.27710843373494,4.442096026551946
441,4541081,O_dSEZ,#b1826d,2.814814814814815,3.8664602882066847
442,4570270,LHN,#d4e29e,3.789473684210526,3.6035292066187505
443,4575178,unk,#acaac8,4.64,4.743184773068051
444,4591713,unk,#acaac8,5.36734693877551,4.743184773068051
445,4598109,MBON,#f9eb4d,4.01,4.045937734848909
446,4598363,MBON,#f9eb4d,4.1,4.045937734848909
447,4607160,LHN,#d4e29e,3.3444444444444446,3.6035292066187505
448,4617479,FBN,#c144bc,4.1,4.3001921565721375
449,4620453,unk,#acaac8,4.308641975308642,4.743184773068051
450,4635057,LHN,#d4e29e,4.0,3.6035292066187505
451,4636432,LHN,#d4e29e,3.7205882352941178,3.6035292066187505
452,4637677,unk,#acaac8,4.2,4.743184773068051
453,4651929,uPN,#72b8ff,3.4,3.9431483830564202
454,4664256,unk,#acaac8,5.2439024390243905,4.743184773068051
455,4665186,LHN,#d4e29e,3.9130434782608696,3.6035292066187505
456,4665627,FFN,#ba6efd,5.942528735632184,4.279672454951816
457,4679139,mPN-multi,#05acc6,2.1237113402061856,2.07757131153239
458,4680995,LHN,#d4e29e,3.04,3.6035292066187505
459,4700078,mPN-olfac,#05b3aa,2.458823529411765,2.5450283011283665
460,4700182,unk,#acaac8,2.1020408163265305,4.743184773068051
461,4721087,unk,#acaac8,5.589473684210526,4.743184773068051
462,4721538,LHN;CN,#959167,3.87,3.3917320595551557
463,4749004,unk,#acaac8,5.443181818181818,4.743184773068051
464,4778745,LHN,#d4e29e,3.8260869565217392,3.6035292066187505
465,4780707,LHN,#d4e29e,3.2653061224489797,3.6035292066187505
466,4785242,LHN2,#ebffd4,3.3263157894736843,3.721119661061875
467,4812481,unk,#acaac8,5.434782608695652,4.743184773068051
468,4847079,unk,#acaac8,5.315217391304348,4.743184773068051
469,4849988,CN2,#acaa59,4.864583333333333,4.4300735971185095
470,4876704,unk,#acaac8,3.0,4.743184773068051
471,4876839,unk,#acaac8,4.816326530612245,4.743184773068051
472,4884579,MBIN-DAN,#db7e01,4.04,4.106739297222648
473,4901087,unk,#acaac8,3.948453608247423,4.743184773068051
474,4917442,CX,#ffb500,5.565656565656566,5.217311883697357
475,4919895,KC,#d60000,4.78125,4.4855796150263965
476,4926999,unk,#acaac8,4.615384615384615,4.743184773068051
477,4966994,unk,#acaac8,4.787878787878788,4.743184773068051
